ID	Comments	Suction Power	"Carpet, Rugs or Deep Cleaning"	Bare Floor	Clogging	Pick-up or Nozzle	Pet or Human Hair	Edge Clean	Maintenance	Value or Build-Quality	Usability	Suppotive Feeature	Dust Bin or Emptying	Maneuverability	Versatility	Weight or Self-Stand	Battery or Charge	Reliability	Noise
594	but the fact that it is so top heavy with the battery attached that it won't stand on its own makes me crazy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
595	The reason that I am giving 3 stars to it is the weight of it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
595	It is heavy and hard to clean stairs with it	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
596	but not the facts it doesn’t stand on own	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
596	Can’t leave it upright to move something without it falling over	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
597	"Instead of exploding, it broke apart and begin to spit pieces out"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
597	"It now does not work and thus, is garbage"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
598	NO GOOD BATTERY LIFE ??	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
598	VERY short battery life and if cleaning carpet battery runs out in about 10 minutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
599	but not the battery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
599	"But, because nothing is perfect…the battery drains too fast"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
600	It’s relatively quiet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
600	even my nervous dog who hates vacuums now just lies there while I vacuum around him	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
601	but annoying trigger handle	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
601	You have to hold down the trigger the whole time you're vacuuming	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
602	"I was skeptical of running this as a floor vacuum with a top-heavy motor, but Dyson has balanced it nicely"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
603	"I couldn’t believe this lightweight stick vac could be so powerful, it’s so easy to maneuver even on carpet"	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
604	"cons: suction power should be much higher for the price, and the stand can't be taken apart once its built"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
605	"Good cleaning power: One of the best cordless vacuums I’ve owned when it comes to picking up dirt, pet hair"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
606	For the cost of this vacuum it dies quick! I can only vacuum a couple rugs before I need to charge it again	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
607	"It is definitely quieter than my old Dyson, but part of me wonders if that is because it isn't as powerful"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
609	"The powerhead does make a distinct sound, almost like something is caught but it is the powerfins slapping"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
610	Also is pretty quiet for a vacuum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
610	It's loud but not loud to the point where you can't hear yourself think	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
611	I bought for my senior mother	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
611	"heavy, hard fir her to maneuver"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
612	Died before a year out	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
612	Product is easy to maneuver but it lost suction and died before we'd had it a year	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
613	"but no use as the suction is not just bad, it’s virtually no use except for light dog hair, not much else"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614	I find normal mode to be a bit weak when it comes to suction	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614	I run the vacuum on power mode at all times	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
615	But the run time is only 7 mins when you use the max mode and you can't just leave it overnight to charge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
616	"However, the battery takes several hours to charge and lasts less than 7 minutes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
617	"Power button placement - Often, you can press it by just walking around with it or placing it on the dock"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
618	"It’s lightweight, steers easily, can hang on the wall if you’re handy with an ice pick and a screwdriver"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
619	And I agree with the other poor reviews that it does NOT pick up dog hair or other dirt very well at all	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
620	They call this a pet vacuum but it doesn’t have enough suction power to clean up dog hair on a tile floor	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
621	Great vacuum when it’s empty and not clogged up…it clogs up easy with dog hair and it’s a pain to unclog	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
622	"It is too heavy, with too small a dirt chamber to be used as your primary vacuum, even in a small space"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
624	I’ve had this for a couple months and it seems like it has lost suction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
625	Found the unit to have relatively good suction/cleaning ability and the portability (cordless) is great	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626	I think this was a great vacuum for a smaller area but not powerful (enough without tuning on the boost)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627	I would have liked to be able to charge the vacuum without removing the battery from the vacuum itself	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
628	Broke after 6 months	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
629	"ave all hardwood floors in my house and did not “run the vacuum into the dirt”, but has already failed"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
630	It only picks up dirt well	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
630	Now I need to find a vacuum that does good with food spills like dry cereal	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
631	it constantly stops running because of “clogged filter	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
631	” No matter how many times the filter is cleaned	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
632	Not the strongest suction power but got the job done	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
633	Great for those with shedding pets	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
633	First vacuum I've had that doesn't get choked up with my dog's hair	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
634	I can only vacuum my living room and dining room before having to put the battery pack back to recharge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
635	"Battery life - isn't that great compared to others in the market, but you get two, so it is not as bad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
636	It comes with two batteries so I always have a second one to use if I’m doing more than just the floors	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
637	"Cons: only 2 holders/hanger for the tools, no 3rd holder/hanger or storage bag for power punch noozle"	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
638	suction on carpet is not good	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
638	this vacuum maybe good for an apartment but not for a full sized house	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
639	no suction power	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639	Suction is not that great I see myself going back and forth	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	"The roller would stop and it would not work, so can't have a vacuum you can only use on low pile rugs"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641	"I will use the vaccum and when I turn it off, a quarter of what I picked up, falls back onto the floor"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642	Two batteries included that permitted flexibility and non-stop vacuuming for my entire 1900 sqft home	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
643	Heavy weighted battery on handle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
643	The battery location makes it hard for the stick handle to stand up	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
644	Too heavy!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
644	I should have listened to what people said about how heavy this was	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
644	It is very top heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
645	Plus the one tiny wheel is not large enough making using this vacuum extremely hard to move on carpet	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
646	The Kompressor mechanism for compressing dirt is a step saver in reduced trips to empty the canister	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
647	and the vacuum head scratched the floor after about a year because the felt pads wore off right away	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
648	turns off automatically as soon as it’s placed in a rug or carpet	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649	The battery life was less than 7 minutes at full power	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
650	Vacuum is very loud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
650	"I like the fact that it come with 2 rechargeable batteries, but it’s pretty loud"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
651	Very hard to use as a hand held as it is heavy and even more difficult to open the canister to empty	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
652	"Emptying the very small dirt collection receptacle is extremely cumbersome, if not nearly impossible"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
653	"As many times as one expects to empty the dust bin, one would expect a more robust closing mechanism"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
654	"Unresponsive when your vacuum stops working, still under warranty"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
654	Expected better customer service	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
655	have only had it since 2020 the power button is sticking and sometimes it works sometimes it doesn't	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
656	It doesn’t pick up items as big as cereal which is annoying since I bought this to not have to sweep	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
657	It’s sucks up everything and it’s everything you should expect from a Dyson vacuum that cost $700	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
658	This is battery so bad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
658	Full power battery last less than 10 min and medium is less than 30 minutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
659	The battery life is pretty sad to be honest	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
659	We use it for little messes and then have to charge it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
660	"The only redeeming quality was the battery, but it only operates 40 mins on MEDIUM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
660	5 mins on boost	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
661	Also the head unit is incredibly loud compared to other vacuums	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
661	The power fins make a lot of noise	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
662	And it’s so much quieter than traditional corded vacuums that my pets don’t get near as scared of it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
663	Product worked great for the first 30 days or so then began acting up and is slowing getting worse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
664	"it is quite heavy, dust container a bit tricky detaching, and emptying i seem to have dig out fluff"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
665	"I've had it for about 2years and have barely, barely used it, but the battery no longer holds power"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
666	It works marginally better on carpet but still way too many passes needed to pick up simple things	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
667	Not good for pet hair	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
668	The suction is poor	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
668	This is weakest vacuum I've ever used	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
669	Too expencive for mediocre and poor suction vacuum!	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
669	"Not very good suction, won’t even pick up sand"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	For our wood floor home (90% is wood) it has performed very well and kept up with nearly daily use!	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
671	It's quiet compared to former shark stick vacuum which makes it seem like suction is not as strong	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
673	in addition to having a small screen that indicates the remaining time of use which is magnificent	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
674	"It completely stopped working after 2 years and three months, three months after warranty ran out"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
675	"This vacuum literally just rolls over crumbs and dog hair and everything else, picking nothing up"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
676	I've also noticed that it gets clogged at the roller head and near the top where the dust collects	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
677	Good suction for cat hair !	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
677	This Bissell suction power vacuum works great at picking up cat hair	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
678	"Works extremely well on solid floors and short pile rugs and carpets, which is mostly what I have"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	picks up a lot of dog and cat hair from carpet	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
679	Pleasantly surprised by the performance on carpet	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680	The battery is so so bad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
680	It can't even hold enough charge to vacuum more than a 10 minute stretch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
682	Decent but weak	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682	Decent vacuum but had low suction power	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682	pile carpet	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
683	"this one is quieter, but all the buttons, levers, and the plug in are in very inconvenient places"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
684	"Only had this a few weeks, so far great suction but the wheels on it squeak very loudly"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
685	I also do lean it against a wall in storage because it is too heavy I don’t want it to fall over	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
686	The suction is on average with another (Black and Decker) stick-hybrid vac that I bought for $40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
687	I had to select the maximum power since at lower powers it does not have sufficient suction power	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
688	We were told running time is 40 minutes but it doesn’t even last for 15 minutes after full charge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
689	Very slow charge time; I assume they do this to prevent dendrites from forming in Lithium Battery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
691	"The competitor was fairly well balanced, not terribly heavy, and seemed to work better over all"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
692	"Because all the weight is on the top, it can't be stored standing up like the older two-in-ones"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
693	"It is majorly top heavy so you can't stop, prop it up against a wall (will NOT stand on its own)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
694	You have to hold down the trigger button in order to run this vacuum making this task impossible	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
695	The function of the wi-fi is unclear to me and I am not sure if I will ever need to use the wifi	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
696	"Nice light weight and well balanced, very little fatigue to use this for longer periods of time"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
697	"Yeah it can vaccum stuff okay and being lightweight is a great pro so your arms don't get tired,"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
698	after 6 months of use the vacuum has stopped working all together	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
699	"I did not expect it to work as well as an upright, but it really doesn't pick up the fur at all"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
700	The battery only lasts about 8 minutes when using high power	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
700	Not enough time to vacuum one room	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
701	The bits of paper and the dog fur worked together and chocked the pipe after every two minutes	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702	Keeping the trigger depressed is uncomfortable unless you work with weights in the gym everyday	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
703	"but the battery pack and motor are both at the same end, making the vacuum extremely top heavy"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
704	"Why would you need to remove the head and shaft to empty the unit? This is beyond inconvenient,"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
705	A little awkward to handle and navigate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
705	Takes a little practice to get use to the heavy handle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
706	TURBO mode activation - it takes FOREVER to activate	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
707	Non-removable bin - You cannot separate the container from the handle to clean like competitors	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
708	The same pet had broken on this vacuum in less than 5 months and I am now in my 3rd replacement	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
709	Particle counter and auto suction adjustment stopped working in first two weeks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
710	I expect more suction for spending this type of money	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
711	You’ll get a whopping 5-7 minutes of run time on “max” power	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
712	The battery it’s bad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
712	The item it’s nice but battery it’s sucks that’s the why we do not like!!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
713	Battery sucks ?? I really liked this	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
713	It's a nice tool until the battery doesn't last very long	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
714	"because of the weight of the motorhead and the difficulty in opening the dust bin to empty it,"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
715	The handle it too heavy for starters	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
715	"If there is a large area to vacuum, it’s just too heavy"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
716	"convenient when needed to clean under tables and chairs, it is light weight and that's a plus"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
717	I’ve had this vacuum for 3 months	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
717	The motor is making some crazy noise now	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
718	still better to use a traditional upright my animal ball picks up way more than this handheld	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
719	"Otherwise the vacuum is excellent, picks up a great deal, lightweight"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
719	I love the power boost	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
720	Vacum that does not suck	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
720	Disliked this product for it does not suck well on the floor or rug	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
721	It is so top heavy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
722	"Regarding weight of unit which a pound lighter than V11 , it is not as balanced in my opinion"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
723	"Also, I don't like having to hold down the power trigger button the whole time when vacuuming"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
724	It's difficult to open the small canister to release dirt	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
724	Cleaning it out isn't easy at all	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
725	It is very lightweight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
725	It weighs less than 4 pounds and isn't bulky like some stick vacuums	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
726	Vacuum Won’t Hold A Charge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
726	"Sadly, this vacuum can’t run for more than 30 seconds or less now"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
727	Does not work after 6 months	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
727	I have loved this vacuum for 6 months and now it's not working	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
728	"It doesn’t pick up dirt from the carpet first swipe, I had to go over multiple times to clean"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729	Had no trouble picking up anything and never had to go over twice on any hard or soft surface	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
730	"On the regular power, it is so much quieter than my other vacuums"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
730	"On max, it's still quieter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
731	"and quiet! My cat usually hates when I vacuum; now, she doesn't even look up from her cat bed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
732	But 8 weeks later the brush motor stopped working	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
733	Others are great but too heavy for regular use (which means you dread vacuuming or avoid it)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
734	"After maybe 15 uses, a piece broke inside the head and now the brush doesn’t rotate properly"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
735	It failed after two months	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
735	"I returned it under warranty, but after numerous broken promises"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
736	This vacuum stopped working after about 6 to 8 uses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
736	Customer service is almost non existent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
737	They expect you to use the rotator which scratches wood floors or this tiny brush attachment	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
738	It is handy when you wanna vacuum some dust or something but not really for bigger cleaning	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
739	It just isn’t as powerful as it once was	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
740	This vacuum looks nice and is pretty quiet but it does NOT have the pick up power of a Dyson	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
741	you don’t have to continue pressing the trigger and order for the vacuum to continue working	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
742	Heavy and awkward	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
742	Once the battery is in place the vacuum is heavy and awkward to manage	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
743	"It is super top heavy and if you don't fold it to put it away, it will crash to the ground"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
744	The vacuum does not stand upright and must be leaned against something or put on the floor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
745	"I purchased this, mainly because you do not have to hold a power button down when cleaning"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
746	The low placement of the dust bin makes the vac feel lighter and makes it easy to maneuver	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
747	Only works for a few months	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
747	This worked great for 3 months then stopped working completely	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
748	The cons are as follows: can’t accidentally bump into any furniture because it will scratch	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
749	It is only good for light weight touch up work	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	I have a golden retriever and felt this didn’t suck up her hair or spilt dog food very well	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
751	It picks up great and the release of the dirt it picks up is really easy compared to the V8	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
752	The vacuum nozzle is too small and gets struck with small items and when used in power mode	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
753	It picks up pet hair great and it was quiet and picked up a lot of stuff off of the floors	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
754	"I’m able to thoroughly clean my 1,000 square foot carpeted home on a single battery charge"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
755	"The tile is pretty durable, so it didn't make scratches, but it did make an annoying sound"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
756	"It’s heavy, doesn’t maneuver like other cordless vacuums in the market at this price point"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
757	It is heavy for me	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
757	I’m elderly n for safety wanted to elongate hazard of tripping on cord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
758	you have to hold down the button the entire time vacuuming therefore making your hand sore	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
759	Also worth noting is that the vacuum canister is quite difficult to remove and put back on	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
760	Very small dirt cannister	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
760	We have a 1400 SF house and I had to empty the cannister twice	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
761	I no longer have to struggle with carrying it up the stairs due to it being so lightweight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
762	BUT IT DIED AFTER 5 MONTH! I used it once a week in a small home with no pets	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
763	It doesn't pick up anything larger than a sunflower seed and I have to sweep before using	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
764	Need more power	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
764	"Dope concept, it just doesn’t have the suction I expected for $1000 bucks"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
765	Also worth noting is that the vacuum canister is quite difficult to remove and put back on	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
766	This has to be the worst handheld vac I’ve owned no suction power at all compared to Dyson	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
767	The single battery that comes with the vacuum doesn't last long enough to use in our house	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
