RETAILER,PRODUCT,RATING,POST_DATE,REVIEWER_NAME,TITLE,CONTENT
homedepot,LG A939KBGS,1,"Dec 18, 2022",Crews84,"Great Idea, Poor Execution",Continually got clogged with pet hair and eventually burned the motor out.  Lasted less than 6 months.
homedepot,LG A939KBGS,5,"Dec 16, 2022",TX Postmaster,Love the Auto Empty,Have used this vacuum for 3 weeks now.  It is easy and convenient to use.  The Cleaning/Charging/Storage tower is very functional and does not look bad sitting in the corner of the living room.  Our reasons for selecting this Stick Vacuum were:  1st was the Auto Empty; 2nd it came with 2 rechargable batteries; 3rd the power mop attachement.
homedepot,LG A939KBGS,5,"Dec 13, 2022",Michael H in Houston,This thing is amazing!,"[This review was collected as part of a promotion.] I was skeptical when I ordered the LG CordZero but the more I read about it the more I wanted to try it out.  With two old dogs (17 and 23… yup. That’s right) I vacuum every single day of my life. The biggest issue was having to pull the vacuum out, constantly unplug it to move it it around the house and then wrap the cord up and put it back up. It was a royal pain. 

I honestly thought I wouldn’t have the power with a cordless option, but it’s not the case in the slightest.  The best part is I have the tower in the living room and it looks great. Modern, out of the way yet very convenient to use and  It recharges quickly. I’ve yet to have to use the second battery. The attachments are out of the way and seem to work great as well. 

It is absolutely worth the investment. 

So far, I’m very impressed and look forward to using it."
homedepot,LG A939KBGS,4,"Dec 12, 2022",Anonymous,Love the convenience of this vacuum!,[This review was collected as part of a promotion.] Very convenient and easy to use. But it has a hard time picking up solids on the wood floors. I’m not sure why it wouldn’t suck up my sons dried up top ramen noodles. Other than that I love the versatility and ease of use.
homedepot,LG A939KBGS,5,"Dec 11, 2022",Anonymous,Prestige design and unmatched build quality !,Very well built and design ! Made house cleaning simple and easy
homedepot,LG A939KBGS,5,"Dec 11, 2022",Kansasman,The Real Deal,I’ve had this only a week but so far it’s more powerful than the Dyson we had before and the the extra battery makes this machine. Light weight and easy to use without that annoying trigger! Worth the price and the hype. The only cons would be that it needs a soft brush and a place to put sanitizer for the mop feature. LG you’re almost there!
homedepot,LG A939KBGS,5,"Dec 6, 2022",Angelita Fregoso,Best Cordless Vacuum Ever!,"[This review was collected as part of a promotion.] I was debating if I should get this vacuum or not because as you all know this vacuum isn’t cheap, but upon reading all the reviews I was convinced. When I first put it together I must say I didn’t think it was all that good as advertised. The suction isn’t as strong as I thought but considering it’s battery operated that’s to be expected. I just got a chance to use it now I’m obsessed!! Although suction isn’t that strong it’s enough. I’m happy with this purchase and I do recommend it."
homedepot,LG A939KBGS,5,"Nov 22, 2022",JHCCAZ,CordZero vacs are QUIET! Love Auto Empty bagging!,"We now have three households in our extended family with the Cord Zero all in one Auto Empty model.. I need encouragement to keep up with dusting, and so I appreciate the convenience ofa cordless vac but I hate dealing with emptying any Bagless vac which are the most popular these days. The feature of having bagged and filtered emptying into the recharging station is a great solution. By the way, the station also works for emptying other Cord Zero models, even the non-compressor units seem to work fine. So we keep our previous model upstairs and use the downstairs Auto Empty station for it as well.

The other big point, which LG doesn't seem to promote very much, is that these vacuums are notably quieter than most competitors. We previously had one of the competing models from the well known deluxe brand, and I hated it because it was so loud and very shrill sounding. The LG is deceptively powerful considering how much quieter it runs. Of course you can boost the speed, but even on Turbo the LG is not as hurtful to the ears. Note also that dogs and cats are more sensitive to loud high pitched noises than we are, they don't run away from this vacuum like they did with the other one. This quietness benefit is hard to prove from just reading the websites. Check out the Project Farm video comparison on YouTube where he reports the measured sound level of all tested units. LG is at or near the quietest and is still competitive in other performance categories."
homedepot,LG A939KBGS,5,"Nov 20, 2022",Nancy5246,Everyone needs this vacuum,"I have had this vacuum for about 2 weeks and I’m obsessed. I had always had a stick vacuum for about 10 years, and hated having to empty it constantly when I vacuumed. I have 2 dogs, and the hair filled up my Dyson in 10 minutes. Then I would have to pull the dog hair out with my fingers. Ugh!! It was horrible. Now that I have the LG auto emptying vacuum, it is an absolute pleasure vacuuming my house. I never have to pull dog hair out to empty the vacuum again. What a game changer. Worth every penny!!!! I cannot recommend this vacuum enough."
homedepot,LG A939KBGS,5,"Nov 12, 2022",Fight for this,This is the best Vacuum ever!,"I’m real excited about my new vacuum cleaner! Its fantastic, works very well, it’s beautiful and so easy to use! I highly recommend the LG CordZero Vacuum!"
homedepot,LG A939KBGS,5,"Nov 6, 2022",Anonymous,Very High Quality Unit,"I have been using this vacuum for 6 months now and I am very impressed. All the materials are high quality. It does a good job of emptying the dirt out when you stow it. Super easy to use, I would highly recommend this to anyone. The mop attachment actually works good on my hard wood floors. I was worried that it wouldn't perform well since there wasn't any suction and it was just a mop. But it actually picks up a lot of dirt and does a good job scrubbing. 10/10 would recommend. 

I have a 2000 square foot house that is 50/50 carpet and hardwood and I never go through a single battery. So the second battery isn't really needed. The first battery seems to last for almost an hour. And with how dusty Texas is I usually fill up the container in 20-30 minutes and hang up the vacuum. So I have never had to swap out the battery."
homedepot,LG A939KBGS,4,"Nov 1, 2022",Mactastic,AUTOMATIC EMPTYING INTO A BAG!,"I received this vacuum about a week ago, and I’ve been using it for every day cleaning of my entire house. It has powerful suction, and it’s much quieter than cordless vacuums I’ve purchased previously. My favorite feature is the self-empty base, which automatically empties the contents of the dust bin into a sealed bag. No longer do I have to touch the contents of the dust bin, which will always be a plus. I simply remove, and throw away the bag, then insert a new bag into the self-empty base. Let’s not forget that the vacuum comes with not one, but two batteries that I can swap when one runs out of juice. The self-empty base will charge the additional battery while I’m vacuuming. With this vacuum I can track my cleaning history over Wi-Fi with the LG ThinQ app. Unfortunately, it isn’t without flaws, and requires improvement. Prepare to cut and/or remove long hair from the brushroll. It’s best to have a nozzle that prevents long hair from wrapping around the brushroll. Also there’s no illumination on the nozzle so I can’t see what I’m vacuuming."
homedepot,LG A939KBGS,5,"Oct 31, 2022",Kymbro,Love the ease of vacuuming now!,"I've had this just over a week and absolutely love it! Is it the strongest, most powerful vacuum that'll efficiently do shag carpets? No. But it's great for picking up cat litter off the vinyl floor and I've been more apt to do that with this cordless beauty. I threw away my little broom I used to use. I'm not sure what I like best the cordless feature or the self-cleaning feature. 
Also I like the mop! Is it the best? Again, no. But it's sufficient for small areas at a time. It's a bit slow but on my vinyl flooring it works fairly well. 
I was nervous to spend the amount I spent on this but I'm glad I did thus far!!"
homedepot,LG A939KBGS,5,"Oct 29, 2022",Cinci NY,Worth the price,Love this machine.  Best cordless…powerful but not too loud.  Love the auto depending into a bag so the canister stays looking clean. I was pleasantly surprised that it comes with a floor mop!
homedepot,LG A939KBGS,5,"Oct 7, 2022",JHule7,Second to none.,"Absolutely fantastic. This vacuum does everything you need and more. I love how it automatically cleans itself when you plug it back into the port. Yes it may be more than other competitors, but it is in a league in its own and is an investment!"
homedepot,LG A939KBGS,5,"Oct 6, 2022",Vyatk,The best!,"The best cordless vacuum I’ve ever had. Not only that it works on different surfaces, I also love the mop feature. It’s literally a multi-tools combined."
homedepot,LG A939KBGS,5,"Oct 3, 2022",BennyJR,Great vacuum great accessories and power,"[This review was collected as part of a promotion.] I have used this brand new vacuum for quite some weeks already.
It has great suction power and the accessories are a 5 star along with the battery life and the extra one that comes included with it so you won’t stop once you started working with it.
With the different attachments or tools makes this vacuum a versatile and very light weight vacuum that our money can buy now a days..
Now the self emptying feature it makes me love it even more …
Love it.. definitely would recommend it to family and friends"
homedepot,LG A939KBGS,5,"Sep 25, 2022",Anonymous,Great features.  Cabinet organizes all accessories,Bought one and loved it so much bought another one!!  Love the mopping feature and extra battery but mostly love how it empties after each use!
homedepot,LG A939KBGS,5,"Sep 17, 2022",AceofSpades1996,10/10 Would Recommend!,"[This review was collected as part of a promotion.] I have owned this vacuum for about 6 months now, and I am impressed with the suction it provides and the battery life. The difference attachments make this vacuum one of the most versatile, if not THE most versatile (and lightweight!) vacuums money can buy currently! The LG mobile app this device pairs with could use some refining. The self emptying feature is me and my 2 year old sons favorite feature by far. The only thing I wish was different about this product is that it came with more dust bins for the self emptying feature within the housing for the vacuum. Overall I am happy with this purchase! Thanks LG!"
homedepot,LG A939KBGS,4,"Sep 7, 2022",hjh2c,Love this LG CordZero Vaccuum!,"[This review was collected as part of a promotion.] I have recently gotten the LG Electronics CordZero Vaccuum and love so many things about this handy device! The vacuum came with so many assorted attachments including one for pet hair and a mopping attachment. It also came with an extra battery which I love!  The run time on one battery is a little over an hour if I keep it in auto mode and don't switch to Turbo. I love having that extra battery on hand and charged up the Tower when I need it. One unique feature about the CordZero is that it's handy base recharges it, stores the extra parts, battery and attachments as well as has an Auto Empty feature for cleaning out the debris from the vacuum dust bin! I love that is takes one more clean up step out of my normal routine! The tower is makes keeping all of the extra things that can be used with the vacuum so nice and tidy and in one spot for easy access. The vacuum is lightweight and the main attachment is easy to get around and under furniture. I like that the main attachment head is a bit smaller than some of the others I've seen as it can really get into tight spaces and under chairs. I love that when I turn it on, I don't have to keep holding down on a button to keep the suction going as I've had to do on vacuums I've had in the past. It does seamlessly from my hardwood to my tile to my carpet rugs and has a great Turbo mode that can be turned on for those places I worry have extra hard to reach dirt. The CordZero even has ap app that you can connect to that will show you run times. extra info on the troubleshooting and battery life. I think one of the super exciting things about the CordZero is that it has a mop attachment. Although this feature didn't live up to my expectations, I'll thrilled of the idea of a vacuum/mop combo!  The mop attachment has a place to put in water and it has little round pads that velcro on to the vacuum and spin around once you start it up. You can control the amount of water that comes out (it has a low to high setting) but the problem  I had was that I didn't think it really ""mopped"" my floor. There was moisture but it can't be used with soap or cleaner of any kind and I just don't feel like my floor are properly ""mopped "" with just a slight layer of water. I used the microfiber mop heads for about 15 minutes on my tile while I was trying out the mopping feature and once done, the mop heads were already frazzled and looked to be coming undone. I love the IDEA of the mop combo, but in my ideal world, it would have been able to be used with a cleaner to really get it good and clean and I would have more function in the amount of water that comes out ( I couldn't tell much difference in the low or high adjustments on the mop attachment). Also, the suction is turned off when you use the mop attachment and I would love to see a function added to be able to use the mop with water and cleaner and then have it sucked back up or go back over the water with a drying function. Again, I love the idea, but feel like the mop attachment could have some improvement to make it a 5 star product. I do like that the mop attachment has a little blue light that shines to help show you where the water is on the floor. Overall, I am thrilled with the uniqueness and creativity that this LG CordZero Vacuum brings to my home. The tower with it's multitude of functions is a real game changer in my book!"
homedepot,LG A939KBGS,5,"Sep 7, 2022",Anonymous,All the bells and whistles!,"[This review was collected as part of a promotion.] This vacuum has all the bells and whistles!  The wi-fi I'm not quite sure of yet, but it has every head you will need to clean your home, it even has a mop head!!  This vacuum is super light weight, but still manages to get all the dirt up.  I am completely taken with this product and will recommend it to everyone."
homedepot,LG A939KBGS,5,"Sep 7, 2022",Gjohnson12,Great vacuum,[This review was collected as part of a promotion.] This LG Zero Cord Vacuum is amazing! It is a cordless vacuum which makes it very easy to clean because u can pick it up and go anywhere with it. There are two batteries that come with it so you can change it out when one is done for uninterrupted cleaning. There is all in one tower. The tower serves as a battery charging station that charges two batteries. You can clean and charge them at the same time with 120 minutes.it also  conveniently and discretely stores tools and accessories. Inside the tower there is also an auto empty that empties the dirt cup when the vacuum is docked.there are three vacuum bags that come with it for emptying debris. it has Kompressor technology that compacts the dirt inside the dust bin. It has one touch press button that turns it on/off or you can select turbo power mode. The vacuum has a telescopic wand so you can adjust it to reach those high places. This vacuum is also a mop! It comes with mop heads and a power mop nozzle . You can mop hardwood floor with this and you can easily vacuum them too. It cleans carpets with ease and picks up pet hair very well too with the pet nozzle. It has Wi-Fi ThinQ which helps so you can run your vacuum for maintenance and diagnostics for upkeep ! Overall this vacuum is fantastic to have!!
homedepot,LG A939KBGS,5,"Sep 6, 2022",Jay323,Fantastic features,"[This review was collected as part of a promotion.] This vacuum is by far better than fantastic. The feature that this has are amazing. Let me start with the sucking power of this vacuum. When this is on normal it is strong and great for loose crumbs, pet hair , dirt, etc. click it up to turbo and it get down deep in the carpet for dirt a normal vacuum can’t get. Next let’s go to the battery life. 2 batteries are more than enough to clean an entire house (my house is 2800sq/ft) and I have battery to spare. Let’s move on to the accessories you get all the tools you need to clean furniture under heat registers to tight spaces behind fridges and under tables. The wet mop head is efficient in cleaning your hard floors to a great shine and clean the mop head is very easy. Now let’s go to the base, it hides all the tools neatly and it looks modern and no one would know what is in there. The base also sucks out the dirt from the unit into a bag in the base for a hands free cleaning of the dirt out of the unit. Finally the wi fi option is great. Get the app and it tell you how much the vacuum is used, when the batteries are fully charged, the last day you vacuumed, how long you vacuumed, etc. This is a very durable product and is well worth the purchase. I don’t know how I made it with out one of these. NO POWER CORDS is great as well. All wireless."
homedepot,LG A939KBGS,4,"Sep 5, 2022",Lawrence McClurkin,Big investment but great if you can afford it.,Comparable to the high end dyson but the self cleaning feature is actually pretty clutch.
homedepot,LG A939KBGS,5,"Sep 4, 2022",Annabelle S,Quiet and effective,"[This review was collected as part of a promotion.] I’m really happy with this vacuum. It took me probably only half and hour to set it up with the stand by myself. Cleaning-wise, it works very effectively in one pass and runs way quieter than any of my previous vacuums. Love that it charges and empties itself!"
homedepot,LG A939KBGS,5,"Sep 4, 2022",JuneDee,The greatest QUIETEST vacuum ever!,"[This review was collected as part of a promotion.] To begin I must say the set up instructions were superb. The set up instructions are so easy that from opening the box to starting the device should take 30 minutes or less.this vacuum has an amazing suction level. It is so quiet it is amazingly hard to believe how powerful the suction is. I must say if your still at this point having second thoughts , please don’t hesitate to purchase the biggest bonus is NO CORD. There is so many great features with this vacuum it’s hard to name them all . Including self cleaning vacuum multiple cleaning tools. This is a must purchase !!!"
homedepot,LG A939KBGS,5,"Sep 3, 2022",littlerabbit,The perfect vacuum!,"[This review was collected as part of a promotion.] I've been very impressed with this vacuum so far. Took a bit to set it all up but once you're done you have an all-in-one tower/charge station that contains everything you need. All the attachments are stored inside the tower - no clutter at all! The actual vacuum is sleek and lightweight, and the lack of a cord offers so much freedom. It transitions easily between carpet and hardwood floors, and suction is strong even without going into the highest setting. It comes with an extra battery that sits in the tower until you need it, but I haven't had to use it yet! The main perk of this vacuum is the auto-emptying feature; once you've finished vacuuming you just place it back into the charge station and it'll empty itself into a bag installed inside. You can set this to automatic or manual with just a press of a button (and if you're wondering if you can still manually empty it, you can!) There's also an app you can use, and while it's not required to use the vacuum it's very useful to have as it greatly helps with maintenance. I'd recommend it even if you're not a big fan of constant apps like I am. Overall I'd say it's exceeded my expectations. It's plenty strong and the convenience of going cordless is just too good. You'll definitely love cleaning with this vacuum!"
homedepot,LG A939KBGS,5,"Sep 2, 2022",Ash80,LG CordZero ThinQ Vaccum,"[This review was collected as part of a promotion.] LG Cordzero cordless stick vacuum is made for cleaning your home with smart features. It's packed with accessories and features like the Kompressor system that compacts the dirt,dust and debris during cleaning.Auto Empty feature is phenomenal, simply place your vacuum into the storage/Charging base and press start/stop button and the LG Cord zero will empty itself into a dust bag,
 .I love the ThinQ app that works with the Vaccum and sends you notifications when to clean filters,battery indicators also if there's clogs,lodged debris in system.The LG Cord zero  has a mop as well that is amazing,just use plain water, with Velcro  washable mop pads,The cleaning nozzles are great ,a pet hair nozzle,angle nozzle for corners,mattress nozzle,LG has made an amazing ,innovative smart way to clean your home with smart technology at its finest, a must have for every home and the best clean is the LG CordZero thinQ."
homedepot,LG A939KBGS,5,"Sep 1, 2022",Olivia Moon,Extraordinary vacuum!,"[This review was collected as part of a promotion.] The LG CordZero has immediately become my favorite vacuum! Set up was so simple for the tower, the vacuum itself, and the Wi-Fi/ThiQ app. First thing I did was get the batteries charging. Being able to charge the extra battery to have ready at all times is convenience at its finest! Next up was putting all the accessories in their place inside the tower. How wonderful to have a place for everything, right where you need it. I enjoy vacuuming so much more when it’s cordless. Cleaning can be a pain, having to drag a cord behind you, needing to switch plugs when you move onto a farther room! I am ecstatic to be cord free! I am able to go directly from the hardwood floors, to the tiled floors, and right to the carpet with ease. There’s no change in suction, no switch needing to be switched. It’s completely effortless. The battery life is superb. Two-story home, multiple bathrooms and bedrooms, a loft, kitchen, dining room, office, and a laundry room… all vacuumed with battery still remaining, 1/3rd to be exact. Let me tell you, you never knew you needed your vacuum to empty itself until you have this LG CordZero Vacuum!! I never would have thought that would be my favorite feature. It’s incredible! The pictures I have attached are from the first use, after vacuuming with my current vacuum the day before! This not only shows that the suction power of the Smart Inverter Motor can get what your current vacuum is leaving behind, but also how well the auto empty feature works! Just when you think this vacuum can’t get any better…  Power Mop attachment! Amazing! This one vacuum has been able to replace three cleaning tools (stick vacuum, dust buster, and mop) for me and I am so thankful!"
homedepot,LG A939KBGS,5,"Sep 1, 2022",Chris863,One word! AMAZING!,[This review was collected as part of a promotion.] I have to tell you that have never been so excited to use this LG CordZero vacuum! It is so quiet and powerful! Has several attachments for cleaning hard to reach places and has floor mopping attachment unlike anything I’ve ever used! So light and easy to use. I love how the stand holds everything neatly and charges the unit when placed in the cradle. The spare charger is great if you need to change out the battery in a hurry. The most exciting thing happens when you are done! This this cleans itself automatically! Thus LG vacuum is amazing and I definitely recommend it! Thanks LG for being so innovative! I’m impressed
homedepot,LG A939KBGS,5,"Sep 1, 2022",Ann59,Makes cleaning enjoyable,"[This review was collected as part of a promotion.] I was so excited to get the LG Cordzero with ThinQ.  With it being cordless,  I can vacuum my whole house without searching for nearby outlets and having to plug and replace my vacuum. It has two batteries to ensure that I can finish the job.  The charging tower serves as the charging base as well as storing all the extra attachments. You can quickly switch the attachments. It has a crevasse tool to reach between couch cushions, a dusting brush, a pet tool to easily pick up pet hair from my furniture, there's even a mop attachment to do hard surfaces.  The ThinQ app will help with maintenance of the vacuum. It has a gratis that will automatically empty the debris that you've vacuumed after each time you use the vacuum. With the kompressor, you can compact debris you've picked up giving additional space to finish vacuuming.  The wand is adjustable in length. There are three modes of vacuum power."
homedepot,LG A939KBGS,5,"Sep 1, 2022",Steph887766,Awesome vac with all of the bells and whistles!,"[This review was collected as part of a promotion.] Is there anything this vacuum can’t do?! It’s awesome! It is high quality and well made. The construction of this compares to other stick vacs is top notch. The tube is metal where most others are plastic. The mop function is amazing and quick when there is a spill, and I love all of the stick vac accessories that come with it. The auto empty function saves us a ton of dust in the house now that we don’t need to empty our vacuum manually! I love it, and I don’t know how I lived without it before!"
homedepot,LG A939KBGS,5,"Sep 1, 2022",Goldfish12,Amazing,[This review was collected as part of a promotion.] I am very impressed by this vacuum. It has amazing suction and the noise level is very low. There are so many attachments which I love. It's very sleek and slender so it easily fits into any space. My only complaint are the doors. There is not latch so they can easily swivel open.
homedepot,LG A939KBGS,4,"Sep 1, 2022",CJM2,Great When it Works,"[This review was collected as part of a promotion.] So many appliances now are highly advanced and innovative. They come with mobile apps and lengthy instructions. This vacuum is something new for sure. I am usually not a huge fan of mobile apps for everything but knowing when the vacuum is fully charged or has an issue by checking my phone can be handy sometimes.

 As for the vacuum itself; it works well. I, personally, had no issues with suction. Honestly, I tried all the settings and I can't imagine why anyone would need to use the Turbo function. I can't see how anyone would use that for regular day to day vacuuming. It's REALLY high intensity. The normal, basic setting is just fine for most floors, rugs and carpets. I think the suction is exceptionally good actually. It's amazing how you think something is clean and then see how much dust and hair gets picked up. 

The pet attachment is handy for small areas that just need a quick clean up. The mop feature is interesting, I probably won't use that one as often. It does work just fine but I just don't like the extra clean-up of the device afterwards. What I really like this for is stairs. It's so much easier to maneuver than a regular vacuum and I can get the corners and angles of the stairs much easier and faster. 

The automatic empty feature is pretty cool but I find that it only completely emptied the dust container about half the time. Even after compressing it and making sure it's not too full. Sometimes there will still be a bit of debris left that has to be manually emptied. However, that was not a big problem for me. I like the compact base station where you can store and charge the vacuum and all the attachments in one place. It's easy to assemble, charge and to set up.

 My main issue is the sensitivity of the vacuum. It reminds me of old smartphones that had the capability to take very high-resolution photos but the phone itself would practically shut down when you used the feature. A lot of high-tech devices have this issue. They design the appliance to be very advanced but, counterintuitively - also too sensitive, so that it requires constant maintenance just to keep it functional on the most basic level. This is a big issue for me because when I clean; I want to get it done quickly and efficiently. I don't like stopping every few minutes and having to check the vacuum because it's saying it's ""blocked"". Only to have to completely disassemble the entire thing to figure out what tiny bit of fluff is supposedly ""blocking"" it. The usual culprit of the ""blockage"" is a tiny dust bunny or some barely visible piece of fluff that I have to spend 5 minutes and a tweezer to find. More times that I like; I had to give up and just use my regular vacuum cleaner to finish my chores. A big deal breaker for me because I don't like having to walk on eggshells around my appliances because I'm not sure if they'll work or allow me to get my tasks done that day without issue. That is my only but most major con.

Other than that; this vacuum is very good for basic tasks and day to day cleaning. Great for stairs and small areas. Good suction and helpful features and attachments."
homedepot,LG A939KBGS,5,"Aug 31, 2022",E1g1n,LOVE,"[This review was collected as part of a promotion.] I have never loved a Vacuum more than this one! I have had several upright Vacuums and robot Vacuums over the years, but always tend to quit. I love this is an all in one center with auto dumping features.  The suction on the Vacuum is amazing and the mop is better than my traditional mop. I love all the different types of attachments it comes with and it's cordless. I can use it on my ceiling fans, wall, furniture and floors."
homedepot,LG A939KBGS,5,"Aug 31, 2022",Angelocampo70,Amazing,[This review was collected as part of a promotion.] Received this wonderful product! I have never used something as awesome as this! My wife loves it more! She enjoys cleaning the boarders and the edges! She threw out the out vacuum and made a special place for this!
homedepot,LG A939KBGS,4,"Aug 31, 2022",arb71,Super light and easy to use,"[This review was collected as part of a promotion.] I like this vacuum a lot because it is super lightweight and easy to push.  It doesn't hurt my back to vacuum using this vacuum. The fact that it empties itself into the tower is a great feature and so simple. The only downside to this vacuum is that it doesn't really seem to get down into the carpet.  It seems to just glide over the top rather than really do deep cleaning.  Other than that, I love it."
homedepot,LG A939KBGS,4,"Aug 31, 2022",Matt Sc,"Quiet, Great Vacuum, Eh Mop, Proprietary Bags","[This review was collected as part of a promotion.] Wow, I was not expecting so many parts and pieces to arrive in such a large box. After getting over my initial shock, everything was pretty straightforward to put together and all of the components and attachments either store in or hang on the base, so it doesn't take up as much room as I feared.

The vacuum itself is deceptively quiet and works great. We have a similar style stick vacuum from another well known brand and it must be 2-3 times louder than this vacuum, but seems to perform the same. We have a dog that'll dash out the doggy door when our old vacuum turns on. With this vacuum, she's still not pleased, but she'll hang out one room over instead of making a beeline for the backyard.

The vacuum itself comes with a number of attachments-- a general floor head (with spinning brushes) a narrower pet hair head (with spinning rubber flaps) and a mop (no suction, just rotating pads). It also has the usual brush, crevice tool, etc. One cool thing worth mentioning is that the aluminum tube (between the vacuum and head) is extendable, so this is actually comfortable to use while standing-- you don't have to hunch over.

For performance, I find that you can get about 15 minutes out of one battery on the highest speed, but closer to 45 minutes with the lowest speed-- which has more than enough power for hardwood floors, etc. This set also comes with a spare battery (that sits under the lid of the storage tower and is always charged), so you can actually get some cleaning done in between charges.

The general flooring head with the bristles works well-- it picks up pretty much everything. The rubber flap head for pet hair is okay. It does good for hair that is fresh on the surface (so couches, car seats, etc)-- but it does not work miracles. If you have a rug with hair that's worked in over the past 2 years and is really embedded in there, not much will get it out, including this head.

The mop head is a bit of a disappointment. It has a small reservoir, you can't use hot water, and you can only use plain water (no cleaning solutions). Because of this, it's really limited in its usefulness for me.

Finally, the base/storage station is pretty slick. It always keeps the vacuum charged (expected), does a good job at holding all the accessories (good design), but the real feature is the auto emptying of the hand vac. If it's in AUTO mode, as soon as you dock the vacuum, it pops it open, sucks out all the dust and gets it ready to go again. I turned it off of AUTO because it is loud. It's basically as loud as a corded vacuum cleaner when it goes off. Overall, I love it. My only disappointment is that it empties the vacuum into a proprietary LG vacuum bag that they are currently pretty proud of. Hopefully a third party comes out with a more economical choice in the future.

So, final verdict? I love it, it's sleek, works well, is quiet, and is well thought out. Don't buy it for the mop feature (more of a gimmick in my eyes) and do be aware of the ongoing costs of the proprietary bags (though you can manually empty the vac into your own trash can, but that kind of negates the best feature of this system-- the auto emptying), but if you can get past those, then I think you'll really like what LG did with this product."
homedepot,LG A939KBGS,3,"Aug 26, 2022",Gina,Just ok,Wasn’t thrilled with it for over a grand. And I really hate to return to a bag system. Surely they could have just made a cup or bin.
homedepot,LG A939KBGS,1,"Aug 10, 2022",Momzof4,Don't do it!,"This is by far the worst vacuum I have ever owned.  It truly does not work, like at all. It barely picks up anything. The turbo mode takes you immediately in a low battery. Seriously the worst choice I have ever made, returning ASAP."
homedepot,LG A939KBGS,5,"Jul 29, 2022",Jeryljam,Loving it,[This review was collected as part of a promotion.] Great product!  Lightweight.  Works great.  Easy to switch attachments.  Also like the mop attachment for my wood and tile floors.  Auto emptying is great feature - so easy.  And charging tower ensures both batteries always ready to go.
homedepot,LG A939KBGS,5,"Jul 26, 2022",Adele2301,Best vacuum,[This review was collected as part of a promotion.] I’ve had this vacuum for a few months and just love it. My house is so fresh and clean cause there is no dust from the vacuum.
homedepot,LG A939KBGS,4,"Jul 6, 2022",Nicolini,Works good so far,"[This review was collected as part of a promotion.] Purchased 20 days ago, arrived with broken mop nozzle, was replaced , nicely built works good way to expensive"
homedepot,LG A939KBGS,5,"Jun 28, 2022",LG CordZero,Looks can Deceiving! In a good way.,[This review was collected as part of a promotion.] This Vacuum has exceeded all expectaions we had from a cordless stick vacuum. Very powerful and lightweight. The self cleaning feature in the tower is such a bonus. We use the floor polisher/mop attachment more than we thought we would. Highly recommend this Vacuum to anybody!
homedepot,LG A939KBGS,5,"Jun 28, 2022",TJSZX2,LG CordZero is my new best friend,"[This review was collected as part of a promotion.] The first cordzero I admit did have a slight malfunction so back to went to the store for exchange since it would not empty the vacuum.  The replacement one I received works as advertised and I absolutely love it.  This vacuum stands it ground against the forever shedding of two German Shepherds....has more suction than one would expect a stick vacuum to have, and ove the sleek look of the tower."
homedepot,LG A939KBGS,3,"Jun 28, 2022",JTP123,Small disappointment,"[This review was collected as part of a promotion.] We use this at least 2 times a day, if not more. Dogs and kids are messy. The only thing I don't like about it is the vacuum attachments don't have the ability to turn off the rotation over hard floors and there are not lights on the vacuum attachments.  The mop has a light, come on LG."
homedepot,LG A939KBGS,1,"Jun 19, 2022",tt226,Brand New Unit Came Broken,"I was very happy and excited to open this new product. The concept of this vacuum was different, which had me switch over to LG (coming from owning several Dyson vacuums and other Dyson products). After watching many reviews on this vacuum and seeing other people un-boxing videos. I had high hopes for this product. However, the extension pipe arrived with a dent mark. Another worst thing, the main unit was not sucking up any of the dirt! The dirt bin was completely brand new, even after vacuuming the whole basement. The vacuum powers on (for certain attachments) and off, WI-FI worked and connected to device. The power mode did not work at all. The speed of the vacuum was the same, even when trying to switch it to turbo mode. It's like it has only one mode. The lowest mode possible. With the standard attachment, the brush would spin like normal and managed to pick up some debris from the carpet. As soon as I lift the vacuum up, all the debris fell back on the carpet. When I place my hand near the attachment, I can feel the air flow coming out. I tried all the little attachments, couldn't even get the power to turn on. Both batteries were fully charged. 

I reached out to LG support and the representative suggested to ship the main unit back to them for repairs and diagnostic but it'll take 3-5 days to get the shipping box. Plus an additional 7 days for them to do the repairs. The extension pipe is in for replacement. Honestly, for a product that is this pricey. I'm very disappointed. A vacuum that doesn't even vacuum.... I had zero issue with my other vacuums. You buy a product brand new hoping everything will work properly on the first try. 

Just a very bad experience. Will update the review once the unit is repaired. But so far, I'm not sure how I feel about this product. I can't tell you to skip the hassle and go with another brand. At this moment, that's what I'm leaning towards. But I will give it another try once it's fixed."
homedepot,LG A939KBGS,1,"Jun 1, 2022",Jennifer,I have to return it since it will never work...,I have to return it since it will never work nor does anyone want to tell me how to return it
homedepot,LG A939KBGS,5,"May 14, 2022",Homeowner,Best I've ever owned!,"Easily the best vacuum I've ever purchased. My carpet feels more plush than ever before, it runs for quite a long time, and the storage, charging and auto emptying is nothing short of a blessing. If you get this and are concerned about your floors getting scratched, make sure you take the time to read the manual- it is your responsibility as the owner of the product to use it as recommended. LG got everything a vacuum needs to do and went the extra mile with this thing."
homedepot,LG A939KBGS,1,"May 12, 2022",ROGER,Getting ready to take ir back...,Getting ready to take ir back
