RETAILER,PRODUCT,RATING,POST_DATE,REVIEWER_NAME,TITLE,CONTENT
bestbuy,LG A939KBGS,1,"Jul 17, 2022 7:56 AM",Memyselfi,Love but hate,This product broke after 4 weeks best buy wont replace and neither will LG
bestbuy,LG A939KBGS,2,"Dec 5, 2022 12:07 PM",MirzaA,Looks nice but isn't very functional,"Suction power is below par, even on the highest setting it does not work as well as my Dyson V10. The bags also fill up fairly quickly considering how expensive they are. 

My biggest gripe is with the mop, its so slow that i doubt it can clean anything."
bestbuy,LG A939KBGS,4,"May 25, 2022 10:06 PM",nkpstudios,Excellent All-in-One Solution for Vacuuming,"The LG CordZero All-In-One vacuum with storage tower is an excellent representation of what vacuums should become for the home user. This LG creation breaks away from the land of stick vacuum clones by offering a system not found anywhere else. An all-in-one, self-contained self-emptying charging station hides the messy side of vacuuming. This cleaning system competes in the elite top tier of vacuums against the granddaddy cyclone vacuum and other primetime names in cordless stick vacuums space. The beautifully designed stand/tower creates a place for everything, so attachments are neatly placed and visible in a stand that automatically charges and cleans the vacuum. Hence, it is ready when you need it to be. No more looking for attachments or where you left the spare battery. It is all in one tower for you. There is just a simple and well-thought-out execution missing from other brands.
 
Unboxing and Setup
Everything was well packed and secure - straightforward and intuitive to set up. Remove everything from the box, and you will see how everything fits together once you put the stand on the floor. I want to mention that it was a pretty heavy box at around 50lbs - for some, this may be a team lift, so plan accordingly. Once you place your stand, but all the accessories inside the tower and admire your work. Everything looks so lovely in that corner now, doesn't it!?!? This has smart connectivity, but I chose not to use it after it only supports 2.4GHz networks… REALLY? We are in 2022, and we still only support 2.4GHZ WiFi?
 
Performance and Differentiators
The most wonderful feature here on this vacuum is the simple use of an on/off switch. No more holding a trigger - press once, and you are good to go until you are finished. The inclusion of the electric mop is nice and offers added value and cleaning power for your arsenal. LG is changing the game here rather than copying the granddaddy of vacuums. The telescoping wand allows reconfiguration to compensate for differences in cleaning areas and user heights. The spare battery lives in a charging station just under the lid that you can quickly remove if necessary. The electric mop offers a floor scrubbing solution but isn't complete because it can't vacuum up like a dedicated electric mop to leave your floor streak-free. This is meant to be an agitator and doesn't suck up dirty water from the floor. Think a Swiffer with motorized scrubbers and then an air-dry with what's left on the surface.
 
Build Quality and Battery Life
The LG CordlessZero has just an okay build, almost entirely plastic build with beautiful minimalistic and aesthetically pleasing stand that will blend into any decor. I worry for those who drop their vacuum a lot of bang into things with all the plastic here. The attachments are all plastic, with the electric mop having metal. Now let's talk battery life here. I tested on the carpet with carpet head. I got about 35 mins on MEDIUM (+) power (probably could go a bit longer, but I finished. When set on TURBO and you get maybe 10 mins, and on NORMAL you get around an hour. I have never run out of battery yet during a cleaning session taking care of 3 levels with stairs and carpets in my 2500 sq ft place. Here are the specs straight from LG's website pertaining to the battery life for Normal (handy): 120min, Power (handy): 60min, Turbo (handy): 14min. With floor wand Normal (Stick): 80min, Power (Stick): 40min, Turbo (Stick): 12min.
 
Here is a quick list of my things that make this vacuum excellent and some things I wish were thought through again. Hopefully, these things can be addressed in future renditions.  
 
Love
-On/Off switch - no more trigger pulling for long sessions.
-Portable power - it's great for auto cleaning and quick cleanups. I take it to the office to touch up the desk and take it home.
-Lightweight in the hand - you can clean for a while as fatigue is reduced due to design and weight.
-Kompressor button - being able to touch the stuff in the canister without touching it is nice.
-Tower Stand - completely self-contained in a minimalist stand. No need to wall mount a charger.
-2 Batteries - two batteries provided with one stored and charged so it is always ready for a swap.
-Quieter - it is quiet, but the performance suffers as well. Run this on medium for better cleaning, and it still is quiet compared to other vacuums I tried.
-3 step HEPA filtration - clean, breathable air for those with allergies and who don't like to empty the bin.
 
C'mon Man!
-2.4GHz WiFi Networks ONLY! - only supports 2.4GHz networks… REALLY? We are in 2022, and we only support 2.4GHZ WiFi?
-Power button placement - Often, you can press it by just walking around with it or placing it on the dock.
-Maintenance - with all the features, there is maintenance. You need to maintain filters in the tower, the self-emptying part, and the hand unit.
-Deep cleaning performance - things sometimes don't get sucked up in one pass with minimal improvement in TURBO mode. Larger cereal isn't easily vacuumed.
-TURBO mode activation - it takes FOREVER to activate. It feels longer than 3 seconds but sheesh!
-No AUTO suction mode - highly disappointing to a vacuum in this range
-No on-wand clip for attachments
-Battery indicator - no timer useful with remaining battery life. Old style 3 bar battery for you to guess from. Minutes left would be more valuable as the rest of the pack provides these days.
-Tiny Dust bin capacity - 300ml, which is 40% smaller than competitors
-Non-removable bin - You cannot separate the container from the handle to clean like competitors
-Exhaust position - while using, you will get exhaust in your face. Use this on your stairs or anywhere you have the vacuum below your face and enjoy a blast of hot air. I slightly angle the handle, and it helps a little.
-Plasticky build - everything from the tube to the vacuum itself and its accessories are plastic! I hope you aren't rough and bang into furniture or walls. After a few drops with the wand attached, I don't see this lasting.  
-Battery life - isn't that great compared to others in the market, but you get two, so it is not as bad.  
-Roller drags - compared to other vacuums used on carpet, the head has a significant drag and pressure when going through medium shag rugs. It often ""digs"" into the carpet, and you have to push to regain control.
-Loud in Turbo mode - like REALLY loud!"
bestbuy,LG A939KBGS,5,"Apr 6, 2022 8:44 AM",SoFloFab,7 vacuums and finally a winner,NO excuses anymore. No worrying about a kid not putting it on the charger because there is a spare battery charging all the time. No excuses about a full canister because it empties itself when you put it away. No excuses about it not reaching under surfaces because the slim profile goes under all cabinets and couches.
bestbuy,LG A939KBGS,4,"Jul 5, 2022 10:27 AM",bedgarqat,Best Cordless We've Ever Purchased,"This is the best cordless vacuum we've ever purchased. It is powerful and can replace a full-size vacuum for most everything but is far more convenient. The only reason I don't give it five stars is because while the self-emptying feature works great, the bags fill up quickly and are not cheap. But I'd still but it again...it's that good otherwise."
bestbuy,LG A939KBGS,3,"May 25, 2022 2:38 PM",Jack,Expensive feature-rich with mediocre performance,"The LG Cordzero “all-in-one” system is an interesting (and expensive) idea that tries to accomplish all things you’d expect from vacuum cleaners. The package includes most of the items I’d usually need for everyday use, and the impressive base station, though being quite large and hefty, is feature rich. The attachments are good, and so is the ergonomics. It is a truly multifunctional tool.
The stick vacuum itself is well designed and well-balanced. The motor, near the top end, is very compact for its power and the telescopic handle makes it very easy to use. After using it to vacuum carpets and some tile floors I didn’t feel much fatigue compared to my other stick vacuums. The roller head (Universal Nozzle) can move around to reach a lot of hard to reach places. However, with “normal” operation I felt the suction power is not that great - with my “moderately clean” carpets with the usual dog hair etc. I frequently switched to the “Power” mode (and a few times to the “Turbo” mode). This drastically reduced the battery life and had to swap out the provided 2nd battery almost all the time. Without the 2nd battery and the charging station, this would have been a no-go from the very start. Of course, this depends on what type of carpets you have and how dirty they regularly get, but for me I’d appreciate it a bit more under Normal mode. But this is a drawback for almost all cordless vacuums I have used so far. The highly-touted Kompressor technology is just a manual lever that pushes down the debris inside dust bin. This helps pack more dust before I need emptying, but more me looked like an over-hyped idea. One thing to point out that the package does not include the slim hard-floor nozzle, so maybe that would be a better head to use for non-carpeted areas. However I did not have the means to try that out.
As for the Mop Nozzle - I have to say I’m quite disappointed with it. Only water can be used as the cleaning fluid, and the speed is fixed. This made it almost ineffective if there’s a speck of dirt in my tiled floor. For my use case, it was an ultra-low-duty attachment, and would only be useful if I could use it every single day. It is very very limited in its use, so if you plan to use it be wary.
The other “powered” head is the Pet Nozzle, which lists a lot of limitations in the manual (it can’t be used with clothing, bedding, leather sofas, cushions, carpet, vinyl flooring, tiles, marble) which made me wary to use it all. There are also crevice tools and a combination tool (crevice and brush) included as well which are very handy. Using these heads without the telescopic handle effectively transforms this into a handheld vacuum that I used to clean my car interior.
The charging/base station, as I mentioned earlier, is quite big and heavy. LF provides a plastic base with rubber feet to keep it standing, and mounting kit is there to tether it to a wall if needed. I did not have an issue with it as long it was not in a high-traffic area. The station, along with housing the stick vacuum, can charge the included extra battery, and has nifty ways to organize the tools/heads. The star feature is the Auto-empty functionality that automatically cleans out the dust bin from the vacuum body and puts it into a removable dust bag. I found the feature to be very useful (especially when I’m feeling lazy and wanted to create as little mess as possible) albeit noisy. By default the station performs this auto empty procedure every time the vacuum is docked, but this can be changed easily. The only drawback I saw was that the dust bag fills up quite easily and I’ll run out of those (only 3 are included) soon.
In terms of ease of use and smart features: I consider myself a tech-savvy person and am always looking forward to trying out new techs. But this vacuum left me baffled a number of times. For the first few days, I had to get the user manual to figure out what needs to be done. That’s the price you pay for getting a “feature” rich machine, but in my opinion this may leave people a bit frustrated. The LG ThingQ app does not add a lot of functionality - it can store cleaning history and can perform “Smart diagnosis”. But since I haven’t faced any functional issues with it I can’t comment how well it can actually solve problems.
Overall, I like the LG Cordzero All-in-one system for trying to be an all-in-one solution. But I wish, for the price, I was getting a bit more performance. If you have a light-duty need this will be a very good solution, but given the price you have to really think about the pros and cons. This could have been great with the large feature-set, but its mediocre performance made it more gimmicky for my needs."
bestbuy,LG A939KBGS,1,"Jan 18, 2023 10:45 AM",Shelly,Horrible Vacuum,The first purchase I had to return due to a defect in the canister. Exchanged for a new one. This vacuum is horrible don't waste your money. Have had for over 6 months the suction on it is the worst. The tower to empty is constantly gets clogged. You have to wash the filters after every vacuum and clear out the canister. It has several areas that get clogged. You'll spend more time trying to get it to work then actually having it vacuum
bestbuy,LG A939KBGS,5,"Dec 27, 2022 10:27 AM",JHallPRine,Love the LG cordless Vac,"Great suction, self cleaning, 2 batteries, storage"
bestbuy,LG A939KBGS,5,"May 24, 2022 3:58 PM",CDF3,Nice vacuum with a lot of features,"The LG CordZero is a nice vacuum cleaner with quite a few features. Taking the vacuum out of the box was fairly easy and straight forward. Setting up the unit is fairly easy, but I’d highly suggest reading the manual. There are a lot of things I would have missed if I had not read the manual. The charging base station is pretty much already assembled out of the box. The only labor involved for the base station is placing the gaskets on the bottom of the base plate, and setting the charing base station onto the base plate. The vacuum does a fairly decent job on the different floors I used it on. It did OK on carpet, but I felt it could use a bit more power. This was even after I cracked it up to Power Mode and then to Turbo Mode.  I was able to use it to clean dirt and debris from my hardwood floors. I was a bit nervous using it on my hardwood floors because I only have the Universal Floor Nozzle. I had some debris that got caught underneath the nozzle and slightly scratched an area of my hardwood floors. Perhaps I may look into getting the Slim Hard Floor Nozzle that didn’t come with the unit I have. After I vacuumed the hardwood floors, I then used the mop pads to clean them. The water reservoir isn’t as large as a floor cleaner I own by a different manufacturer. I assumed I would have to fill it up a few times while mopping the floors. I was wrong, and it was enough to clean all of the hardwood floors and tile floors. It did a good job of disbursing the right amount of water. There’s a button to adjust the amount of water you want disbursed while mopping the floors. The mop pads turn in a circular direction, which you cannot adjust the speed at which they spin. The mop nozzle also comes with LED lights on the front that illuminate onto the floor while in use. The charging base station has a nice feature of automatically emptying the debris from the vacuum into a dust bag. Once the bag becomes full overtime, it will have to be disgarded. There’s no way to empty the bags and reuse them because they have a plastic slide rail attached to the top of each bag. I wish the bags were reusable or if they could have used a plastic bin that can be emptied. Over time the price of buying new bags might be costly. I empty most of the debris manually from the vacuum itself into a regular trash can before placing it on the base station. The charging base station comes in auto mode to empty the vacuum when placing in on the base station. This can become quite annoying because every time I place the vacuum on the charging station, it goes into the bag empty mode which is quite loud. I’ve now switched it to manual mode by pressing the Select Mode button on top of the base station. Now when I place the vacuum on the base station to charge, I don’t have to worry about it going into the bag empty mode. You also can’t remove the vacuum from the base station until it goes through the complete cycle. With it being in manual mode now, I don’t have to worry about that anymore. The vacuum also comes with an app that allows you to see the charging status, vacuum history, and other useful information. It was a bit tricky setting it up. I scanned the QR code on that’s located on the vacuum. It automatically took me to the App Store where I was able to download the app. Once I was able to open the app, it then asked me to create an account. Locating my vacuum was easy. I scanned the same QR code again using the app. By using the app to scan the QR code, it now adds the vacuum to your account. The tricky pars was setting up the WiFi. You have connect to the vacuum’s built in WiFi. When it asks for a password you have to type the last 4 characters of the WiFi name of your device twice with no spaces. After that, then the WiFi process is complete. Overall I’m pleased with the vacuum. With the power being slightly lower than what I expected, it has other features that make up for it. It’s still a bit on the pricey side though."
bestbuy,LG A939KBGS,3,"Jun 3, 2022 11:19 PM",NormallyImpressed,Over Priced,"Although I like how light and versatile it is the suction isn't as good as I thought it would be. The vacuume works well on lighter duty cleaning such as bare floors, thin carpets and furniture. Reluctantly gets plugged easily on medium to heavy duty jobs. The storage tower was a great idea but there isn't any place to store the floor steamer attachment. To me, I feel it's missing the bang for your buck."
bestbuy,LG A939KBGS,2,"Jul 14, 2022 10:12 PM",Calsalohagirl,Disappointed,"For the price, I expected more.  I have concrete floors and it had trouble picking things up. It clogged, causing me to open the canister - releasing dust - which totally defeats the purpose of the vacuum. I returned it."
bestbuy,LG A939KBGS,4,"Aug 5, 2022 8:37 PM",Wilyue,Excellent Stick Vacuum,"Very Good & Convenience for Empty the container, cut one star because of Pricey"
bestbuy,LG A939KBGS,5,"Jun 19, 2022 3:16 PM",Allthetoys,Best vacuum we have owned,"If you want all the different attachments this is the vacuum for you. It is very quiet at all speeds, very light can use for extended time without tiring out your arm it has so many features I haven’t tried all of them yet"
bestbuy,LG A939KBGS,4,"Jun 1, 2022 3:39 PM",BigA,Step up but would have expected more for the price,"First there is not a lot that I can say bad about the stick vacuum. As a vacuum it does a good job. I have had better but no major complaints.  I will say on bare floors with any type of small particles it takes at least a couple of passes to get everything up but it’s not that much worse than other I’ve had (note that this is in the standard mode, you can use the turbo mode and it much better but you suffer in battery.
Pros 1. The extra battery is really nice no one room left and the battery dies. 2. The adjustable stick means that both me and my wife can use it at a comfortable level.  3.  The self evacuating chamber no more spill dust around the trash when emptying. 4. The WiFi connection with the lg apps more cool than any great benefit.
The marginal 1. The mop feature - while this is a great feature it performance is just ok, it clean most of the stuff however there is no ability to saturate or scrub. Those would have been nice and problem been a game changer
Now the con - 1. The size of the base is huge it takes some floor or wall space to store. Much larger than anything else I’ve seen. 2.  I did have a clog at the bend to the floor attached that required some time to break free.  Turn out to be balled up tape with a bunch of stuff attached.  3. And probably most important is the cost at 1K I think there are better option on the market.  I honest would go with one of the cheaper LG models and give up the self emptying canister and mop feature and save 500 to 600, however if you could find one on sale in the 700 range it would be worth it."
bestbuy,LG A939KBGS,3,"Jun 17, 2022 5:31 PM",Linsey,Lg,"For the price it could be better, for example on hardwood floors not the best but doable, also it jams pretty easy with cereal pieces and hair easy. I honestly think it should be no more than 600 bucks. Would I buy again if it broke, absolutely not. I would find a different vacuum just because of the price."
bestbuy,LG A939KBGS,1,"Feb 20, 2023 2:45 PM",Where,Do not buy,Does a horrible job at picking up with the roller. Things easily get stuck in it and you are forced to take it apart to dislodge whats stuck. You will get completely dirty “fixing” it thus defeating the whole purpose of self cleaning. Stand is a huge gimmick most of the time the back door accidentally opens or never closes after self cleaning. Not worth the crazy price. Spend your money on something else. Hey LG I thought you were better than this! This feels like it should be a kids toy not a high level vacuum.
bestbuy,LG A939KBGS,5,"Jul 29, 2022 3:36 PM",Anonymous,Great Vacuum,"This is an expensive, but excellent vacuum cleaner, quieter than a Dyson and the auto-empty feature means no dust in the face (I'm allergic). Only wish it came in black or gray."
bestbuy,LG A939KBGS,5,"Sep 30, 2022 4:19 PM",Taskmaster,Hurricane Pull,"This product is multi talented, cleans up my German Shepherds shedding, and most importantly, cordless!!!"
bestbuy,LG A939KBGS,5,"Jun 1, 2022 6:39 PM",Newtoradar,Self emptying convenience,It's awesome! Pricey but well worth the convenience of self emptying station along with the vacuum cleaner that cleans pretty well.
bestbuy,LG A939KBGS,5,"Jun 12, 2022 11:31 AM",MarkusMN,The All In One of Vacuums,"I have tried several vacuums and they have all their pros and cons. This is a very well designed and thought out system. It ranges from a compact vacuum cleaner to powerful upright with telescoping tubes for easy storage. 

The charging station serves multiple purposes as it holds the main unit, charges the vacuum, stores a charged spare battery, empires the dust compartment and has ample storage for the attachments.  The machine snaps right in place and plays a tone to assure you that it’s in place.  

The vacuum itself does a nice job on all surfaces. It has a power button to up the suction, but the normal setting works well for most jobs.  The cleaning head is smaller than normal, but this is a big plus for cleaning around corners, under furniture and other tight spots.  

One feature that really separates from the others is the spinning polishing head.  It has a water compartment with two spinning cloth pads to polish and clean linoleum, tile and wood floors. With two settings for water flow, it never saturated the floor and did a great job of putting just the right amount of moisture to do the job. The pads are easily removable and can be cleaned and reused.  

Finally, the battery life seems to be very good. I have been testing it for almost a week and I have yet to see the battery meter move.  

If you’re looking for an all in one solution, this is it."
bestbuy,LG A939KBGS,5,"Oct 23, 2022 3:09 PM",Brixy,Recommended,Excellent purchase I replace 3 cleaning devices with this one
bestbuy,LG A939KBGS,4,"May 22, 2022 1:51 PM",KKCNIck,Almost perfect Whole Home Vacuum,"Vacuum for the whole home. I have 2 regular vacuums. A stick vacuum and a small cordless D***Bust** vacuum. I was hoping this would replace them so I can have one system to clean all the areas of our busy home. The setup was pretty easy but there was not a master set of instructions, so it was just open this and find out where it goes kind of install. After 20 minutes it was complete. I did have extra parts but they were for replacement filters and maintenance as I found in the manual. I downloaded the LG ThinQ app and paired the unit to my phone. Took about 15 minutes and 2 tries but finally connected. 

Use: I like the main vacuum brush for cleaning the main area of the home. The whole unit is comfortable to hold and not too heavy. I like that it is just small enough to fit in all the areas in my home where we vacuum. Most of the floor is Tile and LVT. We also have pets so there tends to be a lot of hair to pick up. In the first use I filled the container up in 20 minutes. There was a beeping noise to alert me that it was full. I set it in the base unit, and it auto emptied. This was where everything started to click. I can just pick it up vacuum and set it in the base when it is full. That is all. Not having to plug in the wall and hold the cord was helpful in getting the chore done fast. Then I used the smaller brush attachment to clean the harder to reach areas of the floor. Each time emptying in the base unit. Finally, I attached the mop unit and mopped the floor. It seemed like it would polish the floor and take up any shoe marks, but I did not notice any benefit from the mopping function. The following days I used it to clean little area’s that I would see more pet hair building. Just being able to grab and go is nice. I feel like this is almost perfect. I wish there were more color options and that the main brush unit was a little wider. In all it keeps my 2900 sq ft home clean and both batteries are more than enough to clean it.

Pros:
Cordless
Condenses multiple cleaning tools
Light weight
Long battery life
Auto Empties waste

Cons:
Wish it was less dust prone on the top of the base unit
Wish there were more colors
Wish the Mop function was stronger
Wish the Container held more"
bestbuy,LG A939KBGS,5,"Jul 22, 2022 4:47 PM",JeanneV,Quiet,So quiet and works really well!  Love the feature of self emptying.
bestbuy,LG A939KBGS,5,"May 29, 2022 8:40 AM",AcurNet,Sleek Powerful Lightweight Vacuum,"The LG - CordZero Cordless Stick Vacuum with Auto Empty is sleek, light weight, and powerful. Use this vacuum to clean any area in your home. Stairs, furniture, carpet, hardwood/hard surfaces are all easy to clean using the LG - CordZero. 

This vacuum’s versatility is complimented by its maneuverability. Hard to reach places, like under chairs or couches, behind large furniture, and corners can all be free of debris, dust and pet hair thanks to the LG - CordZero Cordless Stick Vacuum. 

The LG - CordZero Cordless Stick Vacuum provides powerful suction with multiple modes that make it easy to adjust the power based on your cleaning requirements. The charging dock is outstanding. It provides an excellent way to store the vacuum neatly and looks great. 

The LG - CordZero Cordless Stick Vacuum is extremely easy to use. The auto empty feature is awesome and makes emptying the collection receptacle a breeze with no mess or spillage. 
The grip is comfortable. The ergonomic design makes it easy to use the vacuum as long as you need without experiencing fatigue in your hands/arms/wrists. The light weight of the vacuum makes it to clean stairs or even above head locations. 

The battery life is amazing! You can clean multiple rooms on a full charge. On the high powered setting, the vacuum can clean for over 25 minutes without the need for a recharge. 

I highly recommend the LG - CordZero Cordless Stick Vacuum. It will ensure your home is clean and free of debris."
bestbuy,LG A939KBGS,5,"Jul 11, 2022 7:26 AM",Harry,best vacuum yet,love the separate battery option.  best vacuum we have purchased
bestbuy,LG A939KBGS,3,"Jun 1, 2022 8:39 PM",mskelbel,CordZero,"I wanted to love this system. First of all, It took a while to unbox and set up this unit. The base's sides open to component storage. The top holds a battery charger for the 2nd battery. It's all quite compact and lovely when set up. I was surprised at the size of the capture bag in the base. It's smaller than I expected, but this about the dirt/debris being compacted into this bag so I imagine that it will take quite some time to fill it up.

Now, lets move on to the vaccuum itself I was excited to use it. I turned it on and gave it a push across the carpet that I vaccuumed and shampooed four days ago. I've had some powerful suction vaccuums including a pretty good cordless stick vac. This wasn't as powerful as I was expecting. I clicked the + to boost power, it was better but still not as great as I was expecting. I ran it for about 8 minutes and it started sounding weird, power going up and down and it shut off then beeped. There was a red light on the front flashing. It indicated a clog. I took the motor off the pole and saw a clog, pet hair, at the top of the neck. I tried and tried to get it out, even used a chopstick to pull out the clog. I could only pull out so much so I started pushing the rest to move down to the dirt canister. There's a lever to push down the dirt. It seemed like a really cool idea. However once this clog cleared the neck it is now stuck above that lever. I let it run and run to try to get it free, but no such luck. Maybe eventually it will clear. 

I then tried the mop feature. The instructions said to use water, no cleaning solution. I didn't get the clean I was hoping for and had to hand wash the mop heads had to be done before I was half done with my kitchen was actually rather disappointing. 

For the price, $999 I was expecting so much more from this system. It will be passable for light cleaning but if you have pets, or have deeper cleaning needs, I can't recommend."
bestbuy,LG A939KBGS,1,"Jan 1, 2023 10:45 AM",Orthopod11,Looks good but thats about it,Had high hopes for this vacune but my old 300 dollar dyson had better pickup piwer so i returned this
bestbuy,LG A939KBGS,4,"May 28, 2022 5:20 PM",BeingHonest,Versatile. Good suction. Extra cleaning steps.,"Pro:
-Lightweight and versatile
-Storage compartments in the tower
-Auto empty
-Battery life

Con:
-Suction could be better
-A lot of maintenance 
-Small dirt canister
-Bag costs
-Will not pick up larger debris
-Mop attachment is for light cleaning only

The Vacuum
The vacuum is lightweight and versatile. The multi position extending pipe can be detached, turning it into a handheld vac. It comes with the standard head, the crevice and brush attachment, the mop head, and a cleaning brush. The dust canister is small and the Kompressor is really just a ring that you push down to scrape the dust off the filter and compress it down. 

The Tower
The tower is the all in one serving as storage, charger, and auto emptying the vacuum. Aesthetically it’s nice and that doesn’t take up a lot of space. The sides open up for accessory storage, but it can only store the crevice, brush, and pet head attachment. The mop head is hung on a hook on the outside. The top opens up for the secondary battery charging. 

The main feature of the tower is the auto empty function which automatically empties out the dust from the vacuum and into a dust bag on the bottom. The bag is about the size of a bag of coffee, and two is included. An additional pack of three costs $20. It does a good job of fully emptying the dust canister, but it can be loud if only for less than 30 seconds. 

Cleaning
The suction could be better. While it can be powerful at max setting, I find that my other stick vacuum of the same price outperforms this one. On carpet, especially if you have pets, I find the suction on normal and medium somewhat disappointing. It’ll pick up surface level and some hair but it won’t pick up fine dust unless I activate Turbo mode. With Tubo on, it did pick up dust deep in the carpet but I have to go over the area a few times. On normal the battery will last about 30 mins, while Turbo will last about 10 mins.

On hard wood and tiles, normal was good enough, but the head would not pick up larger debris and just ends up pushing it around. 

The mop attachment is only good light cleaning. It only spins at one speed and can only use water. The amount of water can be adjusted between two settings or off.  It’s good enough for cleaning the bathroom floor or removing shoe prints of tiles. 

Maintenance
There’s quite a bit of parts that need regular maintenance. The vacuum has two dust filters that need to be cleaned along with the dust canister filter. The tower also has two filters along with having to change out the dust bags. The mop pads need to be hand washed. 

Is it worth it?
If you really detest the idea of having to empty the canister with your hands and like having the tower to store everything neatly, then yes. The vacuum is light and versatile, giving you an around cleaner. The suction is powerful at max, but there are others that can outperform it. To me, this vacuum adds more steps for the sake of convenience. Rather than emptying out the canister after use, eventually you’ll end up having to open up the tower to replace the bag and have more filters to clean out. Add to that the cost of additional bags."
bestbuy,LG A939KBGS,1,"Sep 4, 2022 3:00 AM",ikea,Would not recommend,"overpriced, auto emptying has to activate twice for that to work. no soft roller for hardwood floors. barely any suction power. I miss my Dyson V10"
bestbuy,LG A939KBGS,5,"May 24, 2022 9:55 PM",DMNFL,Space Saver and Great Features,"The LG - CordZero Cordless Stick Vacuum is a great vacuum for my entire house.  I had a stick vacuum and a traditional vacuum and I used them in different levels of the house (upstairs/downstairs).  I have all hard floors downstairs and all carpet upstairs.  So I kept the regular vacuum upstairs and the stick vacuum downstairs, which I considered inferior to the stick for carpet.  Don't get me wrong, the stick vacuum that I had worked well, but the regular vacuum was better on carpet.  This LG - CordZero Cordless Stick Vacuum solved the need for having two.  The LG - CordZero Cordless Stick Vacuum works as well on carpet as my traditional vacuum and as well on hard floors as my stick vacuum.  The power is what I need for all of it.

The thing that I like the most is that this automatically empties when you put it back in the tower.  I never realized how convenient this is.  You just put it back in and it empties and the tower tells you when to empty the bag.  The battery life has been great and there is a second battery and a place in the tower to charge it, so you never have a time that the vacuum is out of commission.  The app is also great.  Connection was easy it has many stats, down to how many times you've used it and how long it ran.  I would recommend the The LG - CordZero Cordless Stick Vacuum to anyone."
bestbuy,LG A939KBGS,3,"Jul 29, 2022 4:50 PM",Review,Review,"I love the technology, but the suction power is low on the spectrum.  Disappointing, but nicely designed.  I’ll use it and my Dyson together."
bestbuy,LG A939KBGS,1,"Nov 28, 2022 12:37 PM",KarenL,DON'T BUY! Pretty but not worth the hassle...,"STAY AWAY! Love this vacuum more than my Dyson, BUT the frustration and headache of it constantly getting stuck in the tower and needing to ship it off to be repaired 3 times in 9 months is just too much. I would not recommend this to ANYONE because of how terrible our experience has been."
bestbuy,LG A939KBGS,5,"May 19, 2022 11:55 PM",DarR,Ingenious!,"My vacuum, mops and cleaning accessories are all stored in a messy cabinet and are not very accessible. This cord zero does not only clean our messy 3-child home, it also organizes our cleaning tools to keep the house clean.  

The station itself looks good. This all-in-one station is not something I can and should keep in the closet—and I actually like it that way. It looks good out in a corner where we can easily pull the vacuum out for cereal grain spills. The design looks neat, the other nozzles and connecting tools can be stored in the station compartments, and the vacuum automatically charges once you park it. The vacuum can automatically empty itself (or you can manually trigger it). It even has a charging / storage for an extra battery which, all you clean freaks with kids out there know how important it is to have a charged EXTRA BATTERY. 

Performance-wise, it is great. I have to use it on TURBO all the time though. The normal mode just does not cut it for me. Maybe I can use that to suck other things? I don’t even know what “other” things are. All I know is, when it comes to vacuuming, it’s either it sucks it or it doesn’t. The turbo does it and for cleaning regularly a 1500 sq ft space of wood floor, I have never encountered having to even use the spare battery.  Another winner for me is the mop tool. You pre-wet the attachment cloths, put water in the bin and I mop away! There is no turbo mode for mopping, but it does the job as well! And I have been using the mop for 40 -45 minutes at a time and I do not run out of battery. This is me going through each sliver of space, slowly on the floor and it mops nicely and consistently. Oh, best of all, it is CORDLESS. I do not have to keep transferring the plug or have to hold a cord up and around me to get mopping done.

This is just so well-thought out. Even the bags and filter replacement system is easy (which we have not really done after a week of use, because we don’t think about it--- the vacuum empties itself, remember?) It makes the lady of the house happy, and it makes us all happy too. 

We just threw away all our cleaning appliances—corded mops and other vacuum sticks. This is what design is supposed to be. All-in-one—It just made cleaning fun and easy."
bestbuy,LG A939KBGS,1,"Apr 19, 2023 8:38 PM",BrittanyM,Don’t buy!,"This has been such a nightmare!

First, it doesn’t come with a light on it. I mean my $50 vacuum does but this over $900 doesn’t.

The suction is pretty good on carpets but horrible on hardwood floors. I have to use my swiffer instead.

The lid on the canister has broken off twice and it is IMPOSSIBLE to snap it on yourself so you have to get it repaired.

Purchased 10/22 and in Jan, had to get a replacement lid.

Now In April, the lid has broke AGAIN and the suction tower doesn’t work. I have been trying now for almost two weeks to get this repaired but have been completely ignored by LG support.

We ended up having to purchase another vacuum since this $900+ garbage one will not. 

I am so disgusted and will NEVER buy another LG product."
bestbuy,LG A939KBGS,5,"Jul 29, 2022 8:01 PM",Awesomeness,Great buy!,Most valuable piece of equipment in the house! With pets quick cleaning is essential... LG has come up with the best solution for quick clean and dispose!
bestbuy,LG A939KBGS,5,"Jun 10, 2022 4:11 PM",Reed,One of those things I didn't know I needed,Great product. Best Vacuum I've ever owned. I love the mop feature
homedepot,LG A939KBGS,5,"Apr 18, 2023",Gamondi,Good Vacuum,"[This review was collected as part of a promotion.] Very light, and my wife has no problem using it to clean the stairs."
homedepot,LG A939KBGS,5,"Apr 12, 2023",John L Strack,CordZero Vacuum - Repairs,[This review was collected as part of a promotion.] We are very pleased with the product and were disappointed when we couldn't remove the vacuum from the charging tower. I have all the confidence in LG that it has been repaired or replaced.
