P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
958,0.8892696,0.09288409,0.017846344,345,2,this small expensive fancy thing is good for light clean ups but unsuitable for carpeted floors in with furries and messy kids which is a big disappointment at this pricepoint,"['small expensive fancy thing', 'light clean ups', 'messy kids', 'carpeted floors', 'big disappointment']","['small', 'expensive', 'fancy', 'thing', 'good', 'light', 'clean', 'ups', 'unsuitable', 'carpeted', 'floors', 'furries', 'messy', 'kids', 'big', 'disappointment', 'pricepoint']"
959,0.0032422123,0.03872476,0.958033,346,5,sweet light quiet and smooth the lg vacuum is great lightweight and cleans not only hard floor and carpet but also itself the battery lasts about 15 hours which should be enough to clean the it comes with a second battery that can be charged while the primary battery is being used the charging dock however has a place to store and charge both batteries at the same time if needed all accessories have storage space in the base so you dont have to find a place for them has awesome wifi features to detect cleaning efficiency,"['sweet light quiet', 'detect cleaning efficiency', 'charging dock however', 'awesome wifi features', 'storage space', 'second battery', 'primary battery', 'lg vacuum', 'hard floor', 'great lightweight', 'battery lasts', '15 hours']","['sweet', 'light', 'quiet', 'smooth', 'lg', 'vacuum', 'great', 'lightweight', 'cleans', 'hard', 'floor', 'carpet', 'also', 'battery', 'lasts', '15', 'hours', 'enough', 'clean', 'comes', 'second', 'charged', 'primary', 'used', 'charging', 'dock', 'however', 'place', 'store', 'charge', 'batteries', 'time', 'needed', 'accessories', 'storage', 'space', 'base', 'dont', 'find', 'awesome', 'wifi', 'features', 'detect', 'cleaning', 'efficiency']"
960,0.04200868,0.13743797,0.82055336,346,5,the mop attachment is not better than a steam mop but it does the job the motor is quiet and mobility is smooth and effortless when pushing along the floor i love the self cleaning feature saves me time from cleaning out the vacuum myself it does get loud during this process but it only lasts around 20 seconds i had to clean out the canister that the waste goes in every 4 full uses which isnt that often assembly is easy just came in 5 pieces,"['self cleaning feature saves', 'lasts around 20 seconds', 'every 4 full uses', 'waste goes', 'steam mop', 'pushing along', 'often assembly', 'mop attachment', 'get loud', '5 pieces']","['mop', 'attachment', 'better', 'steam', 'job', 'motor', 'quiet', 'mobility', 'smooth', 'effortless', 'pushing', 'along', 'floor', 'love', 'self', 'cleaning', 'feature', 'saves', 'time', 'vacuum', 'get', 'loud', 'process', 'lasts', 'around', '20', 'seconds', 'clean', 'canister', 'waste', 'goes', 'every', '4', 'full', 'uses', 'isnt', 'often', 'assembly', 'easy', 'came', '5', 'pieces']"
961,0.017330516,0.16870135,0.8139681,346,5,overall the vacuum is a well needed product and conveniently packaged in a way to prevent major maintenance,"['well needed product', 'prevent major maintenance', 'conveniently packaged']","['overall', 'vacuum', 'well', 'needed', 'product', 'conveniently', 'packaged', 'way', 'prevent', 'major', 'maintenance']"
962,0.0068501444,0.08618787,0.90696204,347,5,"compact rechargeable self emptying vacuum i found the lg cordzero all in one to be quite capable it cleans hardwood and tile easily using the mop head to clean was a breeze on our hardwood and kitchen flooring the battery life was good using only 1 bar after vacuuming the whole house i like how lightweight it is and makes cleaning the stairs fast and easy it struggles just a bit on low pile rugs but was able to do the job a pile adjustment would be a welcome addition the turbo switch offers more suction when needed the ability to use the vaccine without the stick extention is great for upholstry and automotive vacuuming 
as for looks the charging stand will be at home in any modern decor the stand itself is clean looking and compact the vacuum automatically empties its contents and charges when it is docked the stand hold the vacuum with the stick extension and vacuum head without disassembly the accessories are stored neatly on the right side hidden from sight under the side door the left side opens for filter and vacuum bag replacement","['compact rechargeable self emptying vacuum', 'vacuum head without disassembly', 'vacuum bag replacement', 'vacuum automatically empties', 'turbo switch offers', 'pile adjustment would', 'low pile rugs', 'right side hidden', 'left side opens', 'tile easily using', 'vaccine without', 'mop head', 'side door', 'good using', 'whole house', 'welcome addition', 'stored neatly', 'stick extention', 'stick extension', 'stand hold', 'stairs fast', 'quite capable', 'modern decor', 'makes cleaning', 'lg cordzero', 'kitchen flooring', 'cleans hardwood', 'clean looking', 'charging stand', 'battery life', 'automotive vacuuming', '1 bar']","['compact', 'rechargeable', 'self', 'emptying', 'vacuum', 'found', 'lg', 'cordzero', 'one', 'quite', 'capable', 'cleans', 'hardwood', 'tile', 'easily', 'using', 'mop', 'head', 'clean', 'breeze', 'kitchen', 'flooring', 'battery', 'life', 'good', '1', 'bar', 'vacuuming', 'whole', 'house', 'like', 'lightweight', 'makes', 'cleaning', 'stairs', 'fast', 'easy', 'struggles', 'bit', 'low', 'pile', 'rugs', 'able', 'job', 'adjustment', 'would', 'welcome', 'addition', 'turbo', 'switch', 'offers', 'suction', 'needed', 'ability', 'use', 'vaccine', 'without', 'stick', 'extention', 'great', 'upholstry', 'automotive', 'looks', 'charging', 'stand', 'home', 'modern', 'decor', 'looking', 'automatically', 'empties', 'contents', 'charges', 'docked', 'hold', 'extension', 'disassembly', 'accessories', 'stored', 'neatly', 'right', 'side', 'hidden', 'sight', 'door', 'left', 'opens', 'filter', 'bag', 'replacement']"
963,0.022330208,0.1261833,0.85148644,348,5,the vacuum that does it all i gotta admit im a sucker for a great vacuum i have 3 cats 2 rooms with carpet and lots of furniture so a great vacuum is a must for me i need to be great at 3 thingspicking up cat hair from carpet and furniture it needs to be great on hardwood for various cleanups it must be light and convenient to use and of course it needs to be cordless this new lg checks all of those boxes plus it has a mop ,"['3 cats 2 rooms', 'new lg checks', 'gotta admit im', '3 thingspicking', 'various cleanups', 'great vacuum', 'cat hair', 'boxes plus']","['vacuum', 'got', 'ta', 'admit', 'im', 'sucker', 'great', '3', 'cats', '2', 'rooms', 'carpet', 'lots', 'furniture', 'must', 'need', 'thingspicking', 'cat', 'hair', 'needs', 'hardwood', 'various', 'cleanups', 'light', 'convenient', 'use', 'course', 'cordless', 'new', 'lg', 'checks', 'boxes', 'plus', 'mop']"
964,0.00965679,0.039942954,0.95040023,348,5,do not be scared off by the giant heavy box that this comes in the tower that holds everything is incredibly easy to set up and the instructions are very detailed i had this up and running within 15 minutes i love how the tower holds all of the attachments plus an extra battery so i will never run out of juice,"['running within 15 minutes', 'giant heavy box', 'tower holds', 'never run', 'incredibly easy', 'holds everything', 'extra battery', 'attachments plus']","['scared', 'giant', 'heavy', 'box', 'comes', 'tower', 'holds', 'everything', 'incredibly', 'easy', 'set', 'instructions', 'detailed', 'running', 'within', '15', 'minutes', 'love', 'attachments', 'plus', 'extra', 'battery', 'never', 'run', 'juice']"
965,0.003492068,0.025391262,0.9711167,348,5,the vacuum is light powerful and does everything i need it picks up cat hair and litter with ease and does a great job on my carpeted floors the battery life is fantastic and the turbo modes give me the extra power when i need,"['turbo modes give', 'light powerful', 'great job', 'extra power', 'cat hair', 'carpeted floors', 'battery life']","['vacuum', 'light', 'powerful', 'everything', 'need', 'picks', 'cat', 'hair', 'litter', 'ease', 'great', 'job', 'carpeted', 'floors', 'battery', 'life', 'fantastic', 'turbo', 'modes', 'give', 'extra', 'power']"
966,0.005760379,0.033474747,0.9607648,348,5,the tower works to empty the vacuum automatically so there is nothing stopping me from cleaning the mop feature is pretty cool too i have very shiny floors and it is tough to get them looking good but this did the job well for quick cleanups,"['vacuum automatically', 'tower works', 'shiny floors', 'quick cleanups', 'pretty cool', 'nothing stopping', 'mop feature', 'looking good', 'job well']","['tower', 'works', 'empty', 'vacuum', 'automatically', 'nothing', 'stopping', 'cleaning', 'mop', 'feature', 'pretty', 'cool', 'shiny', 'floors', 'tough', 'get', 'looking', 'good', 'job', 'well', 'quick', 'cleanups']"
967,0.02232899,0.046264805,0.93140614,348,5,i could not be happier with this system and look forward to many years of use,"['many years', 'look forward']","['could', 'happier', 'system', 'look', 'forward', 'many', 'years', 'use']"
968,0.021542564,0.11611741,0.8623401,349,5,"awesome vacuum tower the lg cordless zero a9 k is a beast of a machine there are so many functions of this vacuum also mop that it’s hard to take it all in the mop pads are super easy to connect disconnect take off and clean adding water to the tank is easy as well it’s not a big water tank so using all of the water and cleaning out the tank makes for a cleaner reuse make sure you dry the water tank the wifi is easy to connect if you have the app i don’t use it because i don’t need it but it is a good option i put together the entire tower in less than 10 minutes i like that it comes with two batteries straight out of the box i was able to vacuum part of my house charging takes overnight but it also depends on what mode you use regular mode isn’t enough to pick up all of the dog hair power mode is a good option and last between 20 and 30 minutes
turbo mode only last seven minutes but it does pick up larger items the fact that you have a second battery is also very helpful the nozzles are able to be used on furniture and i can take it outside and use it in my car the sound is fairly loud when you hook up the vacuum to the tower for the automatic empty not a big issue i really like the compressor system because i’m able to vacuum a lot more without emptying more often overall this is a great vacuum i am unsure about the filter bags since we have a puppy we will go through a lot of them","['lg cordless zero a9 k', 'house charging takes overnight', 'cleaner reuse make sure', 'dog hair power mode', '30 minutes turbo mode', 'use regular mode', 'two batteries straight', 'last seven minutes', 'filter bags since', 'connect disconnect take', 'clean adding water', 'awesome vacuum tower', 'vacuum also mop', 'big water tank', 'water tank', '10 minutes', 'vacuum part', 'mop pads', 'great vacuum', 'entire tower', 'big issue', 'also depends', 'tank makes', 'without emptying', 'super easy', 'second battery', 'really like', 'put together', 'often overall', 'many functions', 'larger items', 'good option', 'fairly loud', 'compressor system', 'automatic empty']","['awesome', 'vacuum', 'tower', 'lg', 'cordless', 'zero', 'a9', 'k', 'beast', 'machine', 'many', 'functions', 'also', 'mop', '’', 'hard', 'take', 'pads', 'super', 'easy', 'connect', 'disconnect', 'clean', 'adding', 'water', 'tank', 'well', 'big', 'using', 'cleaning', 'makes', 'cleaner', 'reuse', 'make', 'sure', 'dry', 'wifi', 'app', 'use', 'need', 'good', 'option', 'put', 'together', 'entire', 'less', '10', 'minutes', 'like', 'comes', 'two', 'batteries', 'straight', 'box', 'able', 'part', 'house', 'charging', 'takes', 'overnight', 'depends', 'mode', 'regular', 'enough', 'pick', 'dog', 'hair', 'power', 'last', '20', '30', 'turbo', 'seven', 'larger', 'items', 'fact', 'second', 'battery', 'helpful', 'nozzles', 'used', 'furniture', 'outside', 'car', 'sound', 'fairly', 'loud', 'hook', 'automatic', 'empty', 'issue', 'really', 'compressor', 'system', 'lot', 'without', 'emptying', 'often', 'overall', 'great', 'unsure', 'filter', 'bags', 'since', 'puppy', 'go']"
969,0.110302076,0.2999127,0.5897852,350,3,its good but there are better options out there i received the lg cordzero stick vacuum with high expectations and after using it for about a week i was meh about it ,"['lg cordzero stick vacuum', 'high expectations', 'better options']","['good', 'better', 'options', 'received', 'lg', 'cordzero', 'stick', 'vacuum', 'high', 'expectations', 'using', 'week', 'meh']"
970,0.38247105,0.47817284,0.13935605,350,3,it comes loaded to the 9s with attachments and spare parts like washable and reusable filters a spare battery what i was not expecting was a mop attachment to clean up small spills,"['spare parts like washable', 'spare battery', 'small spills', 'reusable filters', 'mop attachment', 'comes loaded']","['comes', 'loaded', '9s', 'attachments', 'spare', 'parts', 'like', 'washable', 'reusable', 'filters', 'battery', 'expecting', 'mop', 'attachment', 'clean', 'small', 'spills']"
971,0.03165415,0.45803815,0.51030767,350,3,set up was simple just find the parts and build the vacuum like a very expensive lego set the canister stand is pretty straight forward just plug it in to the outlet it does open up like an armoire revealing compartments for the attachments youre most likely to use often the top of the stand flips up revealing a spot to charge the spare battery even the waste bin and filter were already installed and ready to go with the auto empty feature or it being turned on at all does lock the vacuum in to the dock so it cant be removed while emptying it even plays a little song while doing so ,"['pretty straight forward', 'expensive lego set', 'auto empty feature', 'armoire revealing compartments', 'spare battery even', 'even plays', 'waste bin', 'vacuum like', 'use often', 'stand flips', 'little song', 'canister stand', 'attachments youre', 'already installed']","['set', 'simple', 'find', 'parts', 'build', 'vacuum', 'like', 'expensive', 'lego', 'canister', 'stand', 'pretty', 'straight', 'forward', 'plug', 'outlet', 'open', 'armoire', 'revealing', 'compartments', 'attachments', 'youre', 'likely', 'use', 'often', 'top', 'flips', 'spot', 'charge', 'spare', 'battery', 'even', 'waste', 'bin', 'filter', 'already', 'installed', 'ready', 'go', 'auto', 'empty', 'feature', 'turned', 'lock', 'dock', 'cant', 'removed', 'emptying', 'plays', 'little', 'song']"
972,0.8607358,0.12712295,0.012141244,350,3,there is an app that i was told to use while reviewing the cordzero but it was absolutely useless as it doesnt do much for the function of the vacuum the most i believe you would use it for would be to reorder replacement filters or something i wasnt able to register it for warranty as i didnt actually purchase this unit so theres that unless i didnt something wrong on my end,"['reorder replacement filters', 'didnt something wrong', 'didnt actually purchase', 'would use', 'wasnt able', 'absolutely useless']","['app', 'told', 'use', 'reviewing', 'cordzero', 'absolutely', 'useless', 'doesnt', 'much', 'function', 'vacuum', 'believe', 'would', 'reorder', 'replacement', 'filters', 'something', 'wasnt', 'able', 'register', 'warranty', 'didnt', 'actually', 'purchase', 'unit', 'theres', 'unless', 'wrong', 'end']"
973,0.0069088675,0.072882086,0.92020905,350,3,in use its an extremely capable vacuum it cleans really deep in turbo mode pretty lightweight and emptying it is super convenient with the auto empty feature but can be emptied as any other 90 canister stick vacuum would be able to by just dumping the canister into the trash,"['90 canister stick vacuum would', 'turbo mode pretty lightweight', 'extremely capable vacuum', 'cleans really deep', 'auto empty feature', 'super convenient']","['use', 'extremely', 'capable', 'vacuum', 'cleans', 'really', 'deep', 'turbo', 'mode', 'pretty', 'lightweight', 'emptying', 'super', 'convenient', 'auto', 'empty', 'feature', 'emptied', '90', 'canister', 'stick', 'would', 'able', 'dumping', 'trash']"
974,0.00961658,0.032897,0.9574865,351,4,best cordless weve ever purchased this is the best cordless vacuum weve ever purchased it is powerful and can replace a fullsize vacuum for most everything but is far more convenient the only reason i dont give it five stars is because while the selfemptying feature works great the bags fill up quickly and are not cheap but id still but it againits that good otherwise,"['best cordless vacuum weve ever purchased', 'best cordless weve ever purchased', 'selfemptying feature works great', 'fullsize vacuum', 'id still', 'good otherwise', 'five stars', 'dont give', 'bags fill']","['best', 'cordless', 'weve', 'ever', 'purchased', 'vacuum', 'powerful', 'replace', 'fullsize', 'everything', 'far', 'convenient', 'reason', 'dont', 'give', 'five', 'stars', 'selfemptying', 'feature', 'works', 'great', 'bags', 'fill', 'quickly', 'cheap', 'id', 'still', 'againits', 'good', 'otherwise']"
975,0.03655061,0.22925718,0.73419225,352,4,lg cordzero vacuum the lg cordzero is easy use and easy to organize however the suction power is too low,"['lg cordzero vacuum', 'lg cordzero', 'suction power', 'organize however', 'easy use']","['lg', 'cordzero', 'vacuum', 'easy', 'use', 'organize', 'however', 'suction', 'power', 'low']"
976,0.097997166,0.18857644,0.71342635,353,5,cool vacuum it is a great vacuum love the self emptying wish is was a little more powerful on the rugs you have to add essential oils while vacuuming dog hair or boy does it stink and it’s right in your face,"['vacuuming dog hair', 'self emptying wish', 'add essential oils', 'great vacuum love', 'cool vacuum']","['cool', 'vacuum', 'great', 'love', 'self', 'emptying', 'wish', 'little', 'powerful', 'rugs', 'add', 'essential', 'oils', 'vacuuming', 'dog', 'hair', 'boy', 'stink', '’', 'right', 'face']"
977,0.0054018693,0.01411001,0.98048806,354,5,awesome vacuum i never thought i would buy a 100000 vacuumbut i am absolutely thrilledi had surgery and i could not lift anythingthis vacuum is super light and picks up everythingit brought my carpets back to life i am glad i pur hased this vacuumthe technology is awesome,"['lift anythingthis vacuum', 'awesome vacuum', 'would buy', 'vacuumthe technology', 'super light', 'pur hased', 'never thought', 'everythingit brought', 'carpets back', 'absolutely thrilledi', '100000 vacuumbut']","['awesome', 'vacuum', 'never', 'thought', 'would', 'buy', '100000', 'vacuumbut', 'absolutely', 'thrilledi', 'surgery', 'could', 'lift', 'anythingthis', 'super', 'light', 'picks', 'everythingit', 'brought', 'carpets', 'back', 'life', 'glad', 'pur', 'hased', 'vacuumthe', 'technology']"
978,0.90209496,0.088878185,0.009026908,355,5,vacume worst experience ive ever had in retail first echo at front door was too busy texting to help us then my wife ask for help from zen  he said no one in store to help with vacuums she found peter who took it down  demonstrated it to us would have left store if not for store credit coming,"['vacume worst experience ive ever', 'retail first echo', 'store credit coming', 'left store', 'wife ask', 'us would', 'help us', 'front door', 'found peter', 'busy texting']","['vacume', 'worst', 'experience', 'ive', 'ever', 'retail', 'first', 'echo', 'front', 'door', 'busy', 'texting', 'help', 'us', 'wife', 'ask', 'zen', 'said', 'one', 'store', 'vacuums', 'found', 'peter', 'took', 'demonstrated', 'would', 'left', 'credit', 'coming']"
979,0.08108889,0.2544494,0.6644617,356,5,self cleaning stick vacuum my wife was unhappy with her dyson so we went all out for this new generation stick vacuum she loves it picks up everything and best of all it empties itself  but you do have to empty the bag into which the vacuum empties,"['self cleaning stick vacuum', 'new generation stick vacuum', 'vacuum empties']","['self', 'cleaning', 'stick', 'vacuum', 'wife', 'unhappy', 'dyson', 'went', 'new', 'generation', 'loves', 'picks', 'everything', 'best', 'empties', 'empty', 'bag']"
980,0.12193503,0.21908084,0.6589842,357,1,i wanted to love it and i rarely return but…sigh i really wanted to love this machine my vacuum died and company was coming i love lg products so when the salesman suggested it we went for it without reading the reviews got it home put it together and after vacuuming about 20 sq feet of an oriental rug it started to whir three times and died…plugged put it on the stand to clear and that didn’t work you have to pull out the metal part in the middle of the canister and maneuver your hand to try and clear the too small pipe that feeds the canister this machine constantly clogs on anything from pet fur to tiny cellophane candy wrappers if you are lucky you can finish vacuuming an 8 x 10 rug if you manually empty it three times i’m allergic to dust so a self cleaning vacuum would have been sooo nice but i was constantly manually emptying it the other features are great it’s light and easy to maneuver suction was good it’s quiet and was the first vacuum that didn’t scare my dog the accessories were plentiful it had style and was ok in my dining room darn you lg i honestly tried in fact i’m lucky i’m a total tach member and get more than 15 days to return i bought another that is for pets and it’s doing a great job in fact the first time i used it i knew immediately that the lg suction was inferior based on what it was picking up on just the oriental rug i’m really not sure how this product got into production great idea poorly executed,"['production great idea poorly executed', 'tiny cellophane candy wrappers', '8 x 10 rug', 'self cleaning vacuum would', 'died … plugged put', 'total tach member', 'machine constantly clogs', 'dining room darn', '20 sq feet', 'love lg products', 'constantly manually emptying', 'whir three times', 'vacuum died', 'great job', '… sigh', 'three times', 'oriental rug', 'home put', 'first vacuum', 'manually empty', 'lg suction', 'without reading', 'sooo nice', 'small pipe', 'salesman suggested', 'reviews got', 'really wanted', 'rarely return', 'product got', 'pet fur', 'metal part', 'maneuver suction', 'knew immediately', 'inferior based', 'honestly tried', 'first time', 'finish vacuuming', 'bought another', '15 days']","['wanted', 'love', 'rarely', 'return', 'but…sigh', 'really', 'machine', 'vacuum', 'died', 'company', 'coming', 'lg', 'products', 'salesman', 'suggested', 'went', 'without', 'reading', 'reviews', 'got', 'home', 'put', 'together', 'vacuuming', '20', 'sq', 'feet', 'oriental', 'rug', 'started', 'whir', 'three', 'times', 'died…plugged', 'stand', 'clear', '’', 'work', 'pull', 'metal', 'part', 'middle', 'canister', 'maneuver', 'hand', 'try', 'small', 'pipe', 'feeds', 'constantly', 'clogs', 'anything', 'pet', 'fur', 'tiny', 'cellophane', 'candy', 'wrappers', 'lucky', 'finish', '8', 'x', '10', 'manually', 'empty', 'allergic', 'dust', 'self', 'cleaning', 'would', 'sooo', 'nice', 'emptying', 'features', 'great', 'light', 'easy', 'suction', 'good', 'quiet', 'first', 'scare', 'dog', 'accessories', 'plentiful', 'style', 'ok', 'dining', 'room', 'darn', 'honestly', 'tried', 'fact', 'total', 'tach', 'member', 'get', '15', 'days', 'bought', 'another', 'pets', 'job', 'time', 'used', 'knew', 'immediately', 'inferior', 'based', 'picking', 'sure', 'product', 'production', 'idea', 'poorly', 'executed']"
981,0.009940722,0.077197194,0.91286206,358,5,best vacuum we have owned if you want all the different attachments this is the vacuum for you it is very quiet at all speeds very light can use for extended time without tiring out your arm it has so many features i haven’t tried all of them yet,"['extended time without tiring', 'many features', 'different attachments', 'best vacuum']","['best', 'vacuum', 'owned', 'want', 'different', 'attachments', 'quiet', 'speeds', 'light', 'use', 'extended', 'time', 'without', 'tiring', 'arm', 'many', 'features', '’', 'tried', 'yet']"
982,0.009619975,0.078596905,0.9117831,359,5,pricey but worth it i splurged and do not regret it first time i spent this kind of money on a vacuum but am happy with it so far will update if i find anything negative in the future,"['find anything negative', 'first time']","['pricey', 'worth', 'splurged', 'regret', 'first', 'time', 'spent', 'kind', 'money', 'vacuum', 'happy', 'far', 'update', 'find', 'anything', 'negative', 'future']"
983,0.021699265,0.072632425,0.9056683,360,5,great vacuum this is an expensive but excellent vacuum cleaner quieter than a dyson and the autoempty feature means no dust in the face im allergic only wish it came in black or gray,"['excellent vacuum cleaner quieter', 'face im allergic', 'autoempty feature means', 'great vacuum']","['great', 'vacuum', 'expensive', 'excellent', 'cleaner', 'quieter', 'dyson', 'autoempty', 'feature', 'means', 'dust', 'face', 'im', 'allergic', 'wish', 'came', 'black', 'gray']"
984,0.005095024,0.05566693,0.939238,361,5,great for a stairs so far so dandy using for spot vacuuming of messes also for mopping and ‘sweeping’ 3 floors of stairs i let the other robots handle floors,"['‘ sweeping ’ 3 floors', 'robots handle floors', 'spot vacuuming', 'messes also', 'dandy using']","['great', 'stairs', 'far', 'dandy', 'using', 'spot', 'vacuuming', 'messes', 'also', 'mopping', '‘', 'sweeping', '’', '3', 'floors', 'let', 'robots', 'handle']"
985,0.0038378837,0.020495463,0.97566664,362,5,such a good buygood for pets amazing the self cleaning feature is a bit loud but does a fantastic job suction is great on hardwood as well as carpet cat hair  litter gets picked up easily,"['carpet cat hair litter gets picked', 'self cleaning feature', 'fantastic job suction', 'pets amazing', 'good buygood', 'bit loud']","['good', 'buygood', 'pets', 'amazing', 'self', 'cleaning', 'feature', 'bit', 'loud', 'fantastic', 'job', 'suction', 'great', 'hardwood', 'well', 'carpet', 'cat', 'hair', 'litter', 'gets', 'picked', 'easily']"
986,0.004969519,0.029923316,0.96510714,363,5,great replacement for my dyson my old vacuum was on its last legs and decided to give this a try great suction and it cleans out the trash automatically once you dock it game changer,"['try great suction', 'great replacement', 'trash automatically', 'old vacuum', 'last legs', 'game changer']","['great', 'replacement', 'dyson', 'old', 'vacuum', 'last', 'legs', 'decided', 'give', 'try', 'suction', 'cleans', 'trash', 'automatically', 'dock', 'game', 'changer']"
987,0.0034402213,0.04837666,0.94818306,364,5,hurricane pull this product is multi talented cleans up my german shepherds shedding and most importantly cordless,"['multi talented cleans', 'german shepherds shedding', 'importantly cordless', 'hurricane pull']","['hurricane', 'pull', 'product', 'multi', 'talented', 'cleans', 'german', 'shepherds', 'shedding', 'importantly', 'cordless']"
988,0.0077403383,0.056042623,0.93621707,365,4,excellent stick vacuum very good  convenience for empty the container cut one star because of pricey,"['container cut one star', 'excellent stick vacuum', 'good convenience']","['excellent', 'stick', 'vacuum', 'good', 'convenience', 'empty', 'container', 'cut', 'one', 'star', 'pricey']"
989,0.014436689,0.1169605,0.8686028,366,5,recommended excellent purchase i replace 3 cleaning devices with this one,"['replace 3 cleaning devices', 'recommended excellent purchase']","['recommended', 'excellent', 'purchase', 'replace', '3', 'cleaning', 'devices', 'one']"
990,0.0022368776,0.015735984,0.9820271,367,5,great stick vacuum nice stick vacuum easy to use and easier to empty it we all love in my home,['great stick vacuum nice stick vacuum easy'],"['great', 'stick', 'vacuum', 'nice', 'easy', 'use', 'easier', 'empty', 'love', 'home']"
991,0.0019184714,0.017851628,0.98023,368,5,"very good overall very satisfied 
sturdy and very convenient","['satisfied sturdy', 'good overall']","['good', 'overall', 'satisfied', 'sturdy', 'convenient']"
992,0.0021885314,0.009172975,0.9886386,369,5,great vacuum this is by far the best vacuum i ever owned i love how it automatically empties the canister and it’s lightweight and easy to use,"['great vacuum', 'ever owned', 'best vacuum', 'automatically empties']","['great', 'vacuum', 'far', 'best', 'ever', 'owned', 'love', 'automatically', 'empties', 'canister', '’', 'lightweight', 'easy', 'use']"
993,0.0019071298,0.014301612,0.98379123,370,5,office vacuum seems to be a good product very powerful for the type of vacuum it is really like the charging stand and auto empty feature,"['office vacuum seems', 'auto empty feature', 'really like', 'good product', 'charging stand']","['office', 'vacuum', 'seems', 'good', 'product', 'powerful', 'type', 'really', 'like', 'charging', 'stand', 'auto', 'empty', 'feature']"
994,0.004120575,0.03690877,0.9589706,371,5,easy peasy the slickest thing i have ever seen makes my house chores easy no hose and no cord make for a very happy guy,"['ever seen makes', 'house chores easy', 'easy peasy', 'slickest thing', 'happy guy', 'cord make']","['easy', 'peasy', 'slickest', 'thing', 'ever', 'seen', 'makes', 'house', 'chores', 'hose', 'cord', 'make', 'happy', 'guy']"
995,0.1678582,0.39541796,0.4367238,372,3,lg for the price it could be better for example on hardwood floors not the best but doable also it jams pretty easy with cereal pieces and hair easy i honestly think it should be no more than 600 bucks would i buy again if it broke absolutely not i would find a different vacuum just because of the price,"['jams pretty easy', '600 bucks would', 'would find', 'hair easy', 'honestly think', 'hardwood floors', 'doable also', 'different vacuum', 'cereal pieces', 'broke absolutely']","['lg', 'price', 'could', 'better', 'example', 'hardwood', 'floors', 'best', 'doable', 'also', 'jams', 'pretty', 'easy', 'cereal', 'pieces', 'hair', 'honestly', 'think', '600', 'bucks', 'would', 'buy', 'broke', 'absolutely', 'find', 'different', 'vacuum']"
996,0.04663682,0.23146391,0.7218993,373,5,good vacuum good product the basecharging stand is a little bigger than i like but ok,"['good vacuum good product', 'little bigger', 'basecharging stand']","['good', 'vacuum', 'product', 'basecharging', 'stand', 'little', 'bigger', 'like', 'ok']"
997,0.032574512,0.103783555,0.863642,374,5,lg zero i love this vacuum better than dyson to me must but,"['vacuum better', 'lg zero']","['lg', 'zero', 'love', 'vacuum', 'better', 'dyson', 'must']"
998,0.0025691097,0.023896078,0.9735348,375,5,quiet so quiet and works really well love the feature of self emptying,"['works really well love', 'self emptying']","['quiet', 'works', 'really', 'well', 'love', 'feature', 'self', 'emptying']"
999,0.0024826329,0.01684578,0.9806716,376,5,best vacuum yet love the separate battery option best vacuum we have purchased,"['separate battery option best vacuum', 'best vacuum yet love']","['best', 'vacuum', 'yet', 'love', 'separate', 'battery', 'option', 'purchased']"
1000,0.002524128,0.017166737,0.9803091,377,5,amazing product machine really packs a punch and the auto empty tower is amazing,"['amazing product machine really packs', 'auto empty tower']","['amazing', 'product', 'machine', 'really', 'packs', 'punch', 'auto', 'empty', 'tower']"
1001,0.94925565,0.045428187,0.005316137,378,2,disappointed for the price i expected more i have concrete floors and it had trouble picking things up it clogged causing me to open the canister  releasing dust  which totally defeats the purpose of the vacuum i returned it,"['trouble picking things', 'canister releasing dust', 'totally defeats', 'concrete floors', 'clogged causing']","['disappointed', 'price', 'expected', 'concrete', 'floors', 'trouble', 'picking', 'things', 'clogged', 'causing', 'open', 'canister', 'releasing', 'dust', 'totally', 'defeats', 'purpose', 'vacuum', 'returned']"
1002,0.7342784,0.23513155,0.030590074,379,2,not impressed i expect more suction for spending this type of money returned item my old dyson work better,"['old dyson work better', 'money returned item']","['impressed', 'expect', 'suction', 'spending', 'type', 'money', 'returned', 'item', 'old', 'dyson', 'work', 'better']"
1003,0.9280921,0.063604936,0.008302941,380,1,would not recommend overpriced auto emptying has to activate twice for that to work no soft roller for hardwood floors barely any suction power i miss my dyson v10,"['recommend overpriced auto emptying', 'hardwood floors barely', 'suction power', 'soft roller', 'dyson v10', 'activate twice']","['would', 'recommend', 'overpriced', 'auto', 'emptying', 'activate', 'twice', 'work', 'soft', 'roller', 'hardwood', 'floors', 'barely', 'suction', 'power', 'miss', 'dyson', 'v10']"
1004,0.83108985,0.14892878,0.01998133,381,2,need more power dope concept it just doesn’t have the suction i expected for 1000 bucks,"['power dope concept', '1000 bucks']","['need', 'power', 'dope', 'concept', '’', 'suction', 'expected', '1000', 'bucks']"
1005,0.9334287,0.05910456,0.0074668196,382,1,love but hate this product broke after 4 weeks best buy wont replace and neither will lg,"['4 weeks best buy wont replace', 'product broke']","['love', 'hate', 'product', 'broke', '4', 'weeks', 'best', 'buy', 'wont', 'replace', 'neither', 'lg']"
