P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
1143,0.048154026,0.82386506,0.12798095,408,3,I have a total of 14 steps in my trilevel This vacuum has a stand that charges the battery in the stand as well as in the vacuum while stored,['14 steps'],"['14 steps', 'well', 'vacuum', 'trilevel', 'total', 'stored', 'stand', 'charges', 'battery']"
1144,0.060653813,0.71902186,0.22032432,408,3,Once plugged into the stand there is a flashing light on the side that will flash until battery fully charged There is a battery symbol on the handle of the vacuum with 3 bars The bars will flash 1 by 1 until fully charged Lets go back to my 14 steps I started with both batteries full This vacuum is night and day compared to our old vacuum the extension bar removes and you are left with just the motorbattery dirt canister upon which you can use the small nozzle or small nozzle with brush attachments Its literally a handheld vacuum at this point like a Dustbuster I would say its 35 lbs in this configuration,"['fully charged lets go back', 'motorbattery dirt canister upon', 'battery fully charged', 'extension bar removes', 'battery symbol', 'would say', 'small nozzle', 'point like', 'old vacuum', 'handheld vacuum', 'flashing light', 'flash 1', 'day compared', 'brush attachments', 'batteries full', '35 lbs', '3 bars', '14 steps']","['fully charged lets go back', 'motorbattery dirt canister upon', 'battery fully charged', 'extension bar removes', 'battery symbol', 'would say', 'small nozzle', 'point like', 'flashing light', 'day compared', 'brush attachments', 'batteries full', '35 lbs', '14 steps', 'old vacuum', 'handheld vacuum', '3 bars', 'flash 1', 'vacuum', 'flash', 'bars', '1', 'use', 'started', 'stand', 'side', 'plugged', 'night', 'literally', 'left', 'handle', 'dustbuster', 'configuration']"
1145,0.8320177,0.14407873,0.023903588,408,3,When you turn on the vacuum there are 3 modes normal medium and turbo You have to hold the turbo button 3 seconds to put into turbo mode Normal and medium mode are pretty ineffective at vacuuming This is the main problem with this vacuum whether youre using the Dustbuster mode or upright standing method the most effective result is in the turbo mode With 14 steps 7 up and 7 down I barely got through all 14 steps in turbo mode before both batteries died,"['vacuum whether youre using', 'turbo button 3 seconds', '3 modes normal medium', 'upright standing method', 'turbo mode normal', '14 steps 7', 'turbo mode', 'medium mode', '14 steps', 'dustbuster mode', 'pretty ineffective', 'main problem', 'effective result', 'batteries died', 'barely got']","['vacuum whether youre using', 'turbo button 3 seconds', '3 modes normal medium', 'upright standing method', 'turbo mode normal', '14 steps 7', 'medium mode', '14 steps', 'turbo mode', 'dustbuster mode', 'pretty ineffective', 'main problem', 'effective result', 'batteries died', 'barely got', 'vacuum', 'turbo', '7', 'vacuuming', 'turn', 'put', 'hold']"
1146,0.5339272,0.44860572,0.017467057,408,3,Normal  medium just do not cut the mustard,['normal medium'],"['normal medium', 'mustard', 'cut']"
1147,0.24503575,0.33256713,0.42239708,408,3,Upright vacuuming is pretty nice You have the benefit of having a lightweight vacuum and adjustable extension rod which is nice to accommodate short and tall people alike Another good point is the swivel on the vacuum attachment you can pretty much extend underneath any bed table  couches chairsWhen using as upright vacuum you really have to push during the forward movement on turbo mode but again it just doesnt pick up much and have the power to be effective on normal and medium so you have to work quick to avoid batteries dying Its frustrating that if I clean my steps Im stuck waiting a long time before I can vacuum the other areas of floors Seems to be on average 2 hours to fully charge one of these batteries,"['tall people alike another good point', 'bed table couches chairswhen using', 'steps im stuck waiting', 'pretty much extend underneath', 'fully charge one', 'avoid batteries dying', 'average 2 hours', 'adjustable extension rod', 'pretty nice', 'work quick', 'vacuum attachment', 'upright vacuuming', 'upright vacuum', 'turbo mode', 'long time', 'lightweight vacuum', 'forward movement', 'floors seems', 'doesnt pick', 'accommodate short']","['tall people alike another good point', 'bed table couches chairswhen using', 'steps im stuck waiting', 'pretty much extend underneath', 'fully charge one', 'average 2 hours', 'adjustable extension rod', 'avoid batteries dying', 'pretty nice', 'work quick', 'upright vacuuming', 'turbo mode', 'long time', 'forward movement', 'floors seems', 'doesnt pick', 'accommodate short', 'vacuum attachment', 'upright vacuum', 'lightweight vacuum', 'much', 'batteries', 'vacuum', 'nice', 'swivel', 'really', 'push', 'power', 'normal', 'medium', 'frustrating', 'effective', 'clean', 'benefit', 'areas']"
1148,0.27409974,0.409197,0.3167033,408,3,Cleaning out the canister when done is really easy THeres a latch on the button the opens so you can dump in the garbage Theres also a red button you can push to push the dirtlintdown the canister barrel We were really excited about the prospect of a mop This seems like false advertisement to even list mop in the description It should be listed as a polisher buffer What makes it even more ironic is that in the manual it advises that it should to be not used as a buffing wheel when thats the only good use for the mop attachment,"['seems like false advertisement', 'garbage theres also', 'really easy theres', 'even list mop', 'really excited', 'mop attachment', 'red button', 'polisher buffer', 'good use', 'canister barrel', 'buffing wheel']","['seems like false advertisement', 'garbage theres also', 'really easy theres', 'even list mop', 'really excited', 'polisher buffer', 'mop attachment', 'good use', 'buffing wheel', 'red button', 'canister barrel', 'mop', 'even', 'canister', 'button', 'used', 'thats', 'push', 'prospect', 'opens', 'manual', 'makes', 'listed', 'latch', 'ironic', 'dump', 'done', 'dirtlintdown', 'description', 'cleaning', 'advises']"
1149,0.8048809,0.17989768,0.015221374,408,3,You cant use soap you can only use water so if you dont actually mop the floor to begin with youre just spinning around dirty hot floor water,"['spinning around dirty hot floor water', 'dont actually mop', 'cant use soap', 'use water']","['spinning around dirty hot floor water', 'dont actually mop', 'cant use soap', 'use water', 'floor', 'youre', 'begin']"
1150,0.7697854,0.20751208,0.022702532,408,3,I would not recommend this to anyone Benefits do not outweigh the issues We will look for another handheld multipurpose vacuum like this one,"['another handheld multipurpose vacuum like', 'anyone benefits']","['another handheld multipurpose vacuum like', 'anyone benefits', 'would', 'recommend', 'outweigh', 'one', 'look', 'issues']"
1151,0.22457185,0.49650908,0.2789191,408,3,1,[],['1']
1152,0.7634166,0.18419018,0.05239322,409,2,Sucks at sucking Underwhelmed for the cost I enoy the docking station but after using this for a couple months I am considering finding something else Works best using turbo which eats battery up so fast so to clean appropriately battery life is abysmal Part of the plastic craped on the mop attachment Do not even attemp to vacuum a tiny lowpile rug Maybe I got a dud because I really wanted to like this,"['considering finding something else works best using turbo', 'tiny lowpile rug maybe', 'clean appropriately battery life', 'eats battery', 'sucking underwhelmed', 'really wanted', 'plastic craped', 'mop attachment', 'even attemp', 'docking station', 'couple months', 'abysmal part']","['considering finding something else works best using turbo', 'tiny lowpile rug maybe', 'clean appropriately battery life', 'eats battery', 'using', 'sucking underwhelmed', 'really wanted', 'plastic craped', 'mop attachment', 'even attemp', 'docking station', 'couple months', 'abysmal part', 'vacuum', 'sucks', 'like', 'got', 'fast', 'enoy', 'dud', 'cost']"
1153,0.03464054,0.11514801,0.85021144,410,5,Great Value and Very Utilitarian We have owned this vacuum for less than a month So far it has been very convenient to have downstairs We have wood flooring and tile Its great for to keep the floor clean and dust free I am a clean freak and I like to be barefoot in the house I hate having dirt and crumbs on the floor We have a teenage son and that stuff just seems to fall off of him Its also a lot easier for him to use then getting the old broom and dust pan Having two batteries is also convenient when we have to do the whole downstairs Its also super quiet and has enough suction to do the job,"['also super quiet', 'also convenient', 'wood flooring', 'whole downstairs', 'two batteries', 'teenage son', 'old broom', 'lot easier', 'great value', 'floor clean', 'enough suction', 'dust pan', 'dust free', 'clean freak']","['also super quiet', 'wood flooring', 'two batteries', 'teenage son', 'old broom', 'lot easier', 'enough suction', 'dust pan', 'dust free', 'clean freak', 'whole downstairs', 'great value', 'floor clean', 'also convenient', 'also', 'great', 'floor', 'downstairs', 'convenient', 'vacuum', 'utilitarian', 'use', 'tile', 'stuff', 'seems', 'owned', 'month', 'like', 'less', 'keep', 'job', 'house', 'hate', 'getting', 'far', 'fall', 'dirt', 'crumbs', 'barefoot']"
1154,0.101669535,0.4567462,0.44158435,410,5,Although not as convenient as the swiffer wetjet the wet part of the vacuum works much better to get our travertine tile clean,"['vacuum works much better', 'travertine tile clean', 'wet part', 'swiffer wetjet']","['vacuum works much better', 'travertine tile clean', 'wet part', 'swiffer wetjet', 'get', 'convenient', 'although']"
1155,0.18033327,0.45985955,0.35980716,410,5,With the stand two batteries numerous attachments quiet operation you cant beat this cordless vacuum at the price point,"['stand two batteries numerous attachments quiet operation', 'price point', 'cordless vacuum', 'cant beat']","['stand two batteries numerous attachments quiet operation', 'price point', 'cordless vacuum', 'cant beat']"
1156,0.0040486087,0.01669128,0.97926,411,5,Great Love this vacuum Works well Easy to empty easy to operate and love that the height is so easily adjustable,"['vacuum works well easy', 'empty easy', 'great love', 'easily adjustable']","['vacuum works well easy', 'empty easy', 'easily adjustable', 'great love', 'love', 'operate', 'height']"
1157,0.07854084,0.31761917,0.60384,412,4,You might consider a cord if it’s power you need Very Poor Suction good for very small jobs won’t pick up small pieces off wooden floor mop works very well it’s quite,"['wooden floor mop works', 'poor suction good', 'small pieces', 'small jobs', 'might consider']","['wooden floor mop works', 'poor suction good', 'small pieces', 'small jobs', 'might consider', '’', 'well', 'quite', 'power', 'pick', 'need', 'cord']"
1158,0.19132395,0.39906833,0.40960768,413,4,"Over priced I have been using this product for about three months now It works great Perfect on hardwood floors On rugs however it is a little tough to push around If you have a lot of rugs in your home it might be best to purchase a regular vacuum not a stick vacuum As in my experience a stick vacuum works best on hardwood floorsIt picks up only small debris If you have larger pieces be careful because it will get stuck We always have to make sure that the opening to the suction is clear The mop portion of the vacuum runs a little slow I wish the motion of the brush moved faster Initially when I first purchased this vacuum I Was under the impression that the mop portion would vacuum 
At the same time that it Mopped But that’s not the case here Is it worth 600 to 800 I would have to say no I would have to say more along the lines of 200300","['brush moved faster initially', 'stick vacuum works best', 'mop portion would vacuum', 'works great perfect', 'hardwood floorsit picks', 'mop portion', 'stick vacuum', 'vacuum runs', 'regular vacuum', 'hardwood floors', 'worth 600', 'three months', 'small debris', 'rugs however', 'push around', 'make sure', 'little tough', 'little slow', 'larger pieces', 'get stuck', 'first purchased']","['brush moved faster initially', 'stick vacuum works best', 'mop portion would vacuum', 'works great perfect', 'hardwood floorsit picks', 'mop portion', 'stick vacuum', 'vacuum runs', 'regular vacuum', 'hardwood floors', 'worth 600', 'three months', 'small debris', 'push around', 'make sure', 'little tough', 'little slow', 'larger pieces', 'get stuck', 'first purchased', 'rugs however', 'would', 'vacuum', 'best', 'rugs', '’', 'wish', 'using', 'time', 'suction', 'say', 'purchase', 'product', 'priced', 'opening', 'motion', 'mopped', 'might', 'lot', 'lines', 'impression', 'home', 'experience', 'clear', 'case', 'careful', 'always', 'along', '800', '200300']"
1159,0.0072554555,0.026928537,0.96581596,414,4,Awesome Love the mop feature but the battery life needs to be longer,"['battery life needs', 'mop feature', 'awesome love']","['battery life needs', 'mop feature', 'awesome love', 'longer']"
1160,0.41676775,0.45228785,0.1309445,415,5,Returned Was a beautiful vacuum just did not have the suction power we needed for the money,"['suction power', 'beautiful vacuum']","['suction power', 'beautiful vacuum', 'returned', 'needed', 'money']"
1161,0.10584454,0.20613284,0.6880226,416,2,Vacuum is fabulous mop is worthless Now that Ive had a chance to use both the vacuum and the wet mop I wish Id saved myself 250 and not gotten the combo I love the vacuum  good suction easy to use lots of ways to use it super handy But all the wet mop does is smear dirt around leaving little round traces all over the floor Plus it takes a LOT longer as you have to go over each area multiple times just to get full coverage Took me 10 minutes to prepare and wet mop an area with the LG that I had to go back and over with a manual damp mop to clean up the mess the LG had left,"['smear dirt around leaving little round traces', 'vacuum good suction easy', 'get full coverage took', 'wish id saved', 'area multiple times', 'manual damp mop', 'wet mop', 'fabulous mop', 'use lots', 'super handy', 'lot longer', 'go back', 'floor plus', '10 minutes']","['smear dirt around leaving little round traces', 'get full coverage took', 'vacuum good suction easy', 'wish id saved', 'manual damp mop', 'area multiple times', 'wet mop', 'fabulous mop', 'super handy', 'lot longer', 'floor plus', '10 minutes', 'use lots', 'go back', 'vacuum', 'area', 'use', 'go', 'worthless', 'ways', 'takes', 'prepare', 'mess', 'love', 'lg', 'left', 'ive', 'gotten', 'combo', 'clean', 'chance', '250']"
1162,0.49261218,0.33061028,0.17677747,417,4,Not too impressed To be honest I LOVE LG products so when i saw this one i immediately said i want it So after several months i decided to take the leap I wasn’t that impressed the suction wasn’t as good as my Shark  the mop part although easier left the circular prints on my floor after it dried…so i brought it back  got a SHARK,"['mop part although easier left', 'love lg products', 'several months', 'immediately said', 'dried …', 'circular prints', 'back got']","['mop part although easier left', 'love lg products', 'several months', 'immediately said', 'dried …', 'circular prints', 'back got', '’', 'want', 'take', 'suction', 'shark', 'saw', 'one', 'leap', 'impressed', 'honest', 'good', 'floor', 'decided', 'brought']"
1163,0.07122575,0.27830097,0.6504733,418,5,Very lightweight and powerful The mop is perfect for general cleaning but if the floor is too dirty then you will need a old fashioned mop as the pads will need cleaning frequently just like any other mops with pads,"['old fashioned mop', 'need cleaning frequently', 'general cleaning']","['old fashioned mop', 'need cleaning frequently', 'general cleaning', 'need', 'mop', 'powerful', 'perfect', 'pads', 'mops', 'like', 'lightweight', 'floor', 'dirty']"
1164,0.13327336,0.48999715,0.37672952,419,5,Mighty Vacuum Mighty vacuum in such a small package I have long hair and have 2 daughters that shed like crazy and this vacuum has stood the test of long hair It’s easy to remove hair from the roller and from the inside of the canister,"['mighty vacuum mighty vacuum', 'shed like crazy', 'small package', 'remove hair', 'long hair', '2 daughters']","['mighty vacuum mighty vacuum', 'shed like crazy', 'small package', 'remove hair', 'long hair', '2 daughters', 'vacuum', '’', 'test', 'stood', 'roller', 'inside', 'easy', 'canister']"
1165,0.0062078666,0.024644995,0.96914715,420,5,Love my LG CordZero vacuummop The LG just keeps getting better each year Great design long charge even on boost New discharge design makes it easy to get out all the dust and hair without needing to poke inside Picks up messes with one or two passes,"['year great design long charge even', 'boost new discharge design makes', 'poke inside picks', 'lg cordzero vacuummop', 'keeps getting better', 'hair without needing', 'two passes']","['year great design long charge even', 'boost new discharge design makes', 'poke inside picks', 'keeps getting better', 'hair without needing', 'lg cordzero vacuummop', 'two passes', 'lg', 'one', 'messes', 'love', 'get', 'easy', 'dust']"
1166,0.012167144,0.124048725,0.8637842,421,5,Good Good ,['good good'],['good good']
1167,0.063822694,0.2851728,0.6510045,422,5,Good vacuum Good vacuum on par with Dyson Might be a little more expensive,"['good vacuum good vacuum', 'dyson might']","['good vacuum good vacuum', 'dyson might', 'par', 'little', 'expensive']"
1168,0.05921061,0.12084745,0.81994194,423,5,Great vacuum This vacuum is exactly what I wanted Extremely functional and looks great in the process However the mop head feature might make this product overpriced You can not put any cleaning products bleach PineSol etc in it only water Therefore Im not sure its Atchison cleaning the floor Otherwise its a fantastic vacuum,"['mop head feature might make', 'cleaning products bleach pinesol etc', 'water therefore im', 'wanted extremely functional', 'atchison cleaning', 'product overpriced', 'process however', 'looks great', 'great vacuum', 'floor otherwise', 'fantastic vacuum']","['mop head feature might make', 'cleaning products bleach pinesol etc', 'water therefore im', 'wanted extremely functional', 'atchison cleaning', 'product overpriced', 'process however', 'looks great', 'floor otherwise', 'great vacuum', 'fantastic vacuum', 'vacuum', 'sure', 'put', 'exactly']"
1169,0.04594004,0.15776688,0.796293,424,5,Nice Vacuum Like the vacuum very much so farLike the fact that I dont have to continuously press button during the operation Charging doc is something to be desired howeverthe accessories are difficult to remove especially the 2nd one in the back I am sure a better version will come out in the future Love the chime when putting the vacuum back to the charging station it is the same chime as LG washerdryer I havent tried the wet mob yetWill try and update the post,"['wet mob yetwill try', 'desired howeverthe accessories', 'continuously press button', 'operation charging doc', 'nice vacuum like', 'vacuum back', 'charging station', 'remove especially', 'lg washerdryer', 'havent tried', 'future love', 'better version', '2nd one']","['wet mob yetwill try', 'desired howeverthe accessories', 'continuously press button', 'operation charging doc', 'nice vacuum like', 'charging station', 'remove especially', 'lg washerdryer', 'havent tried', 'future love', 'better version', '2nd one', 'vacuum back', 'vacuum', 'back', 'update', 'sure', 'something', 'putting', 'post', 'much', 'farlike', 'fact', 'dont', 'difficult', 'come', 'chime']"
1170,0.003287755,0.04196048,0.95475185,425,5,Good product Easy to operate and very durable Consumes low energy,"['durable consumes low energy', 'good product easy']","['durable consumes low energy', 'good product easy', 'operate']"
1171,0.008904963,0.028302249,0.9627928,426,5,Great vacuum Works better than my Dyson plugin although its several years old The CordZero is so pretty I almost didnt want to use it But it works so well and is so quiet I thought it wasnt working but then I looked in the bin and it was full I vacuumed right after vacuuming with my Dyson and it was still full Great product Havent tried the mop yet but it looks pretty useful The setup was also really easy Very satisfied with the vacuum although its pretty spendy,"['still full great product havent tried', 'great vacuum works better', 'several years old', 'also really easy', 'almost didnt want', 'looks pretty useful', 'dyson plugin although', 'vacuum although', 'pretty spendy', 'wasnt working', 'vacuumed right', 'mop yet']","['still full great product havent tried', 'great vacuum works better', 'several years old', 'also really easy', 'almost didnt want', 'looks pretty useful', 'dyson plugin although', 'vacuum although', 'wasnt working', 'vacuumed right', 'pretty spendy', 'mop yet', 'full', 'works', 'pretty', 'dyson', 'well', 'vacuuming', 'use', 'thought', 'setup', 'satisfied', 'quiet', 'looked', 'cordzero', 'bin']"
1172,0.13488393,0.23336044,0.63175565,427,4,Cordless is the way to go I honestly want to give it 5 but i will say it doesnt do high pile well You need to go over it a few times Otherwise this this a PERFECT Its all youll ever need Wet and dry and CORDLESS is so underrated Such a great feature i didnt expect to love,"['youll ever need wet', 'high pile well', 'times otherwise', 'honestly want', 'great feature', 'didnt expect']","['youll ever need wet', 'high pile well', 'times otherwise', 'honestly want', 'great feature', 'didnt expect', 'need', 'way', 'underrated', 'say', 'perfect', 'love', 'go', 'give', 'dry', 'doesnt', 'cordless', '5']"
1173,0.003357696,0.030016828,0.9666255,428,5,LG cordless Great vacuum Little pricey Works well cleaning mop heads a were a great feature,"['lg cordless great vacuum little pricey works well cleaning mop heads', 'great feature']","['lg cordless great vacuum little pricey works well cleaning mop heads', 'great feature']"
1174,0.010329519,0.17957342,0.8100971,429,5,2 in 1 Vacuum and Mop Solidly build and does the job It comes with an swappable mop that can clean spills but dont expect it to clean hardened ones It also comes with a dock and you have the option to wall mount it have it on low profile or the regular standing dock which adds extra value,"['regular standing dock', 'adds extra value', 'mop solidly build', 'clean hardened ones', 'swappable mop', 'clean spills', 'wall mount', 'low profile', 'dont expect', 'also comes', '1 vacuum']","['adds extra value', 'mop solidly build', 'clean hardened ones', 'regular standing dock', 'swappable mop', 'clean spills', 'wall mount', 'low profile', 'dont expect', '1 vacuum', 'also comes', 'dock', 'comes', 'option', 'job', '2']"
1175,0.0012353909,0.017508157,0.9812564,429,5,Overall happy with the purchase and build quality Would recommend it to any of my family andor friends,"['build quality would recommend', 'family andor friends', 'overall happy']","['build quality would recommend', 'family andor friends', 'overall happy', 'purchase']"
1176,0.005541033,0.01757737,0.97688156,430,5,Freaking amazing vacuum The best vacuum cleaner hands down Portable light multiple suction settings and even a mopping function Not only that but the warranty is fantastic and it comes with 2 not 1 2 batteries Move over Dyson you just got knocked out,"['portable light multiple suction settings', '1 2 batteries move', 'best vacuum cleaner hands', 'freaking amazing vacuum', 'mopping function', 'got knocked']","['portable light multiple suction settings', 'best vacuum cleaner hands', '1 2 batteries move', 'freaking amazing vacuum', 'mopping function', 'got knocked', '2', 'warranty', 'fantastic', 'even', 'dyson', 'comes']"
1177,0.7289696,0.23845471,0.032575753,431,5,Wish I didnt return Honestly I wish I would have kept this but due to the price I just couldnt afford it I didnt care as much about the mop function but more about the container cleanout button so I didnt have to reach into my dust pan,"['container cleanout button', 'didnt return honestly', 'didnt care', 'mop function', 'dust pan', 'couldnt afford']","['container cleanout button', 'didnt return honestly', 'mop function', 'dust pan', 'didnt care', 'couldnt afford', 'didnt', 'would', 'wish', 'reach', 'price', 'much', 'kept', 'due']"
1178,0.0029171347,0.030599214,0.9664836,432,5,LG Lifes Good Great little vacuum for the price Easy to use and light,"['lg lifes good great little vacuum', 'price easy']","['lg lifes good great little vacuum', 'price easy', 'use', 'light']"
1179,0.12239827,0.3256462,0.5519555,433,3,"Overall its ok but dont buy for the mop function As a vacuum its perfectly acceptable It does require a fair amount of regular maintenance tip clean the interior dust trap weekly but it does a good job picking up dust and hair It does a terrable job of picking up anything the size of a small pebble or larger and most of the time it will just spit it back out 
The mop function on the other hand is awful Really dont waste the extra hundred dollars for this particular version The water cant be controlled and just slowly drips out Per the manual it only uses plain water so no soapy solutions to get the floors really clean 
The one time we used the mop function the spin head on the vacuum part stopped working the next time we tried to use it I dont think it was related but we did have to return the unit for a replacement as a result 
The kompressor feature is nice to push down pet hair and results in having to empty it less often but sometimes pet hair gets stuck on the other side When that happens more gets caught up there until you take the whole inside apart and clean it out 
Battery life is acceptable and I can usually get about 800 square feet of carpet on the second setting before one battery runs out On the most powerful setting though I can maybe get a full bedroom before it runs out The extra battery it includes is a bonus Also the stand works great and has a spot to charge the spare battery when you arent using it 
Bottom line this product is good but dont waste your money on the version with the mop function for the price you can get a standalone electric mop that out performs this one by miles Also full price is too much for this unit I got it on sale for 550 and feel like that price is on the high end of what it is worth","['sometimes pet hair gets stuck', 'vacuum part stopped working', 'interior dust trap weekly', 'regular maintenance tip clean', 'miles also full price', 'awful really dont waste', 'floors really clean', 'whole inside apart', 'stand works great', '800 square feet', 'uses plain water', 'standalone electric mop', 'powerful setting though', 'good job picking', 'extra hundred dollars', 'one battery runs', 'pet hair', 'gets caught', 'dont waste', 'full bedroom', 'bonus also', 'extra battery', 'water cant', 'terrable job', 'second setting', 'one time', 'mop function', 'dont think', 'dont buy', 'spare battery', 'battery life', 'usually get', 'spin head', 'soapy solutions', 'small pebble', 'slowly drips', 'perfectly acceptable', 'particular version', 'next time', 'maybe get', 'less often', 'kompressor feature', 'high end', 'feel like', 'fair amount', 'bottom line', 'arent using']","['sometimes pet hair gets stuck', 'regular maintenance tip clean', 'vacuum part stopped working', 'interior dust trap weekly', 'awful really dont waste', 'miles also full price', 'floors really clean', 'whole inside apart', 'stand works great', '800 square feet', 'uses plain water', 'standalone electric mop', 'powerful setting though', 'extra hundred dollars', 'good job picking', 'one battery runs', 'pet hair', 'gets caught', 'dont waste', 'full bedroom', 'bonus also', 'extra battery', 'water cant', 'terrable job', 'second setting', 'mop function', 'dont think', 'dont buy', 'spare battery', 'battery life', 'spin head', 'soapy solutions', 'small pebble', 'slowly drips', 'less often', 'kompressor feature', 'high end', 'feel like', 'fair amount', 'bottom line', 'arent using', 'usually get', 'one time', 'next time', 'maybe get', 'perfectly acceptable', 'particular version', 'hair', 'clean', 'vacuum', 'price', 'dust', 'runs', 'picking', 'one', 'good', 'time', 'get', 'version', 'acceptable', 'worth', 'used', 'use', 'unit', 'tried', 'take', 'spot', 'spit', 'size', 'side', 'sale', 'return', 'results', 'result', 'require', 'replacement', 'related', 'push', 'product', 'performs', 'per', 'overall', 'ok', 'nice', 'much', 'money', 'manual', 'larger', 'includes', 'happens', 'hand', 'got', 'empty', 'controlled', 'charge', 'carpet', 'back', 'anything', '550']"
1180,0.0028197302,0.012206912,0.9849733,434,5,Best vacuum Love this vacuum Its has everything I wanted in a cordless vacuum Its lightweight durable and the roller doesnt get all matted I also love the fact the base doesnt have to be nailed to a wall,"['roller doesnt get', 'best vacuum love', 'cordless vacuum', 'base doesnt', 'also love', 'lightweight durable']","['roller doesnt get', 'best vacuum love', 'base doesnt', 'also love', 'lightweight durable', 'cordless vacuum', 'vacuum', 'wanted', 'wall', 'nailed', 'matted', 'fact', 'everything']"
1181,0.0021754713,0.010932656,0.9868919,435,5,Great product Love how I can go anywhere with this without a cord or an outlet The mop pads were great to use on our laminate floor didn’t use water basin just damp pads So easy to empty,"['use water basin', 'great product love', 'mop pads', 'laminate floor', 'go anywhere', 'damp pads']","['use water basin', 'great product love', 'mop pads', 'laminate floor', 'go anywhere', 'damp pads', 'use', 'great', '’', 'without', 'outlet', 'empty', 'easy', 'cord']"
1182,0.0027585055,0.015116424,0.98212504,436,5,"Vacuum Excellent item love it will recommend it 
Better than all the other ones I’ve tried",['vacuum excellent item love'],"['vacuum excellent item love', '’', 'tried', 'recommend', 'ones', 'better']"
1183,0.0070664505,0.29387677,0.6990568,437,4,one stop shop Solid cordless vaccum cleaner with mop feature Recomended,"['one stop shop solid cordless vaccum cleaner', 'mop feature recomended']","['one stop shop solid cordless vaccum cleaner', 'mop feature recomended']"
1184,0.0037401651,0.027915923,0.96834385,438,5,Good for the prices So far we have been really happy with this new vacuum We used to have a dyson but the biggest difference in the new one is that it comes with an extra battery to continue the cleaning,"['really happy', 'new vacuum', 'new one', 'extra battery', 'biggest difference']","['really happy', 'new vacuum', 'new one', 'extra battery', 'biggest difference', 'used', 'prices', 'good', 'far', 'dyson', 'continue', 'comes', 'cleaning']"
1185,0.0017429164,0.0085513145,0.9897058,439,5,Awesome Sweeper I really love this sweeper Its cordless So no tangled cords Its more lightweight than my other sweeper and easier to carry upstairs,"['tangled cords', 'really love', 'carry upstairs', 'awesome sweeper']","['tangled cords', 'really love', 'carry upstairs', 'awesome sweeper', 'sweeper', 'lightweight', 'easier', 'cordless']"
1186,0.09767291,0.36526465,0.5370624,440,4,Great but Battery life is a little short but it came with 2 batteries,"['little short', 'battery life', '2 batteries']","['little short', 'battery life', '2 batteries', 'great', 'came']"
1187,0.12454131,0.22677088,0.6486878,441,5,Life changing Vacuum This vacuum has far exceeded my standard of what it means to be a vacuum I have never experienced such a relaxing and rewarding vacuuming experience until I purchased this,"['rewarding vacuuming experience', 'life changing vacuum', 'never experienced', 'far exceeded']","['rewarding vacuuming experience', 'life changing vacuum', 'never experienced', 'far exceeded', 'vacuum', 'standard', 'relaxing', 'purchased', 'means']"
1188,0.004365351,0.036055643,0.959579,442,5,LG Vacuum This vacuum cleaner had everything I needed and wanted It is easy to use and the charge lasyd so much longer yhan my previous vacuum,"['much longer yhan', 'vacuum cleaner', 'previous vacuum', 'lg vacuum', 'charge lasyd']","['much longer yhan', 'vacuum cleaner', 'previous vacuum', 'lg vacuum', 'charge lasyd', 'wanted', 'use', 'needed', 'everything', 'easy']"
1189,0.019065473,0.081672475,0.8992621,443,5,Great vacuum A really great vacuum cleaner Haven’t tried the mop head yet but I if the vacuum quality is anything to go off if I don’t doubt the mop will be just as good,"['really great vacuum cleaner', 'mop head yet', 'great vacuum', 'vacuum quality']","['really great vacuum cleaner', 'mop head yet', 'great vacuum', 'vacuum quality', 'mop', '’', 'tried', 'good', 'go', 'doubt', 'anything']"
1190,0.024516366,0.11760112,0.85788244,444,5,Better than Dyson This LG handheld vacuum is much better than a dyson,"['lg handheld vacuum', 'much better']","['lg handheld vacuum', 'much better', 'better', 'dyson']"
1191,0.0048080306,0.026927928,0.96826404,445,5,Cordless vacuum I love the long lasting quality The suction is rear and flexibility,"['long lasting quality', 'cordless vacuum']","['long lasting quality', 'cordless vacuum', 'suction', 'rear', 'love', 'flexibility']"
1192,0.13738611,0.1819155,0.68069834,446,4,Vacuum Absolutely love this vacuum the mop part isn’t the best,"['vacuum absolutely love', 'mop part']","['vacuum absolutely love', 'mop part', 'vacuum', '’', 'best']"
1193,0.51563436,0.40259868,0.08176696,447,5,And its purple Mop function is a little questionable in its efficiency but the vacuum is just chefs kiss,"['purple mop function', 'little questionable', 'chefs kiss']","['purple mop function', 'little questionable', 'chefs kiss', 'vacuum', 'efficiency']"
1194,0.0016348155,0.0062177484,0.9921475,448,5,Fantastic This item Is wonderful It does so much more than I knew about It works very well and gets the job done Highly recommend,['job done highly recommend'],"['job done highly recommend', 'works', 'wonderful', 'well', 'much', 'knew', 'item', 'gets', 'fantastic']"
1195,0.0025552055,0.00899051,0.9884543,449,5,Love it Love this vacuum it works better than my Dyson vacuum it also come with a stand i only paid 549 on sale but its normally 750800 and its worth every dollar,"['worth every dollar', 'works better', 'paid 549', 'normally 750800', 'dyson vacuum', 'also come']","['worth every dollar', 'works better', 'paid 549', 'normally 750800', 'also come', 'dyson vacuum', 'vacuum', 'stand', 'sale', 'love']"
